P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
8561_3,62,65,43,58,85,91,95,21,0,35,24,23,77,27,65,95,22,2,47,93,71,85,84,87,88,98,27,94,95,22,60,40,21,85,78,60,78,2,90,18,4,81,9,83,60,72,61,86,14,53,24,70,29,44,21,87,3,89,57,16,69,62,33,16,80,13,79,1,96,28,32,61,74,72,78,35,80,77,12,56,91,1,92,75,33,52,39,19,36,78,51,67,58,48,7,59,79,56,27,94,2,22,62,92,71,79,6,29,31,54,29,51,40,48,63,56,75,44,49,7
8561_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8562_0,71,8,38,93,9,7,74,38,11,81,90,67,7,7,84,82,89,3,2,94,64,14,90,100,19,29,11,3,75,39,38,37,58,99,45,5,45,21,88,25,77,56,19,77,80,88,16,20,57,64,59,21,44,73,100,47,32,34,16,4,0,4,86,32,94,38,81,1,88,0,28,82,93,41,9,37,62,33,20,53,22,64,67,69,60,77,42,34,22,0,37,90,12,77,36,96,22,2,72,81,86,77,50,28,96,11,92,95,71,75,18,46,47,11,15,46,69,64,70,92
8562_1,31,26,63,80,73,38,90,28,29,94,88,87,68,49,76,19,46,87,14,71,6,13,34,5,64,84,15,1,85,67,13,43,89,46,9,90,78,23,79,55,43,61,59,89,65,27,76,65,99,87,69,0,42,12,47,63,85,100,92,64,89,77,47,71,18,31,3,48,13,54,70,93,48,96,24,37,22,95,22,60,5,80,41,27,96,33,26,48,91,91,73,28,64,10,32,80,64,56,82,20,89,55,26,69,28,46,84,88,7,5,60,26,59,84,99,75,49,70,3,3
8562_2,37,96,4,7,50,0,6,10,88,68,34,22,59,20,43,98,42,95,40,49,13,4,14,43,57,28,87,53,98,30,43,13,15,22,6,77,96,71,39,71,79,94,64,100,70,3,42,37,4,42,72,67,18,2,86,91,98,3,26,3,34,95,37,1,69,7,8,96,0,11,21,57,47,63,8,33,97,39,97,92,67,96,16,49,32,59,55,60,80,36,59,1,79,23,64,81,95,18,46,5,23,9,46,62,77,66,0,69,3,81,39,21,2,58,4,38,29,13,76,88
8562_3,39,59,87,10,11,27,49,48,34,11,52,87,42,80,68,87,0,62,98,31,12,75,54,19,41,51,97,99,48,31,4,32,84,14,92,51,63,69,15,69,65,31,8,45,19,55,18,39,26,23,41,72,76,41,77,61,29,4,41,72,87,38,8,100,81,68,70,93,86,26,43,61,20,53,9,16,96,100,84,93,23,48,68,35,21,16,39,99,59,97,6,74,12,54,54,30,51,99,33,94,99,53,6,91,7,25,22,27,52,11,82,95,16,48,69,71,29,83,6,42
8562_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8563_0,2,82,64,34,24,0,1,3,67,78,87,62,5,82,8,26,45,46,41,41,69,45,16,88,30,22,15,86,74,89,63,59,89,1,23,98,32,74,18,70,2,27,72,99,86,86,16,26,92,2,30,54,7,99,92,98,87,86,38,70,65,15,67,79,44,63,31,50,23,84,49,4,56,88,28,59,71,53,47,9,52,68,11,6,77,34,55,64,10,69,27,17,74,78,93,37,25,96,43,97,89,50,99,28,1,25,59,20,25,32,39,41,77,42,68,43,34,29,86,49
8563_1,55,25,29,91,92,37,76,96,13,88,14,59,34,45,67,99,48,59,39,28,67,66,7,5,81,17,72,10,14,74,32,27,9,85,82,79,57,64,41,2,55,42,17,86,78,43,74,22,49,6,80,20,1,65,26,98,16,48,46,28,15,79,26,37,77,2,53,75,100,1,7,23,25,17,8,61,96,10,72,9,6,41,21,58,91,97,45,33,44,74,26,19,60,84,84,5,49,60,17,96,53,76,10,79,36,74,9,64,47,18,44,20,78,13,27,6,5,17,72,9
8563_2,69,66,84,6,87,42,31,16,89,94,29,48,80,59,18,24,52,16,66,12,24,25,0,38,12,5,80,12,18,71,20,14,67,9,42,30,54,37,59,17,83,0,46,95,41,85,91,24,7,19,90,23,90,16,72,74,75,22,6,31,16,72,85,72,90,50,62,86,28,10,4,35,31,95,40,9,50,81,1,81,90,47,45,17,34,59,56,29,56,74,9,25,38,37,41,31,70,91,22,31,7,29,74,19,99,18,65,85,95,10,8,0,52,74,86,17,45,46,28,59
8563_3,15,90,43,49,98,89,83,67,77,84,7,57,26,22,93,50,28,9,40,13,1,70,10,98,56,1,81,32,11,7,24,4,68,51,14,85,38,3,45,28,15,38,76,90,41,31,34,15,52,1,95,76,39,16,93,23,7,50,83,75,50,24,95,94,56,50,13,12,13,80,82,61,79,38,88,59,76,3,46,97,3,7,51,23,11,11,35,35,90,30,0,37,14,84,84,3,2,5,46,48,20,84,15,49,40,22,83,6,87,96,71,17,93,52,4,39,54,82,44,48
8563_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8564_0,32,18,56,76,86,14,92,33,26,72,8,53,75,97,13,8,63,43,68,87,44,53,50,1,84,91,81,82,15,51,16,2,74,2,82,30,6,96,10,29,28,62,12,86,48,17,34,13,68,89,66,71,35,99,93,39,96,26,6,43,94,27,58,83,94,66,40,84,93,81,5,44,10,5,33,71,100,85,100,67,33,21,96,67,37,98,43,98,77,12,12,38,50,55,13,95,77,8,28,12,18,98,53,8,10,77,67,73,50,21,35,26,84,100,7,0,8,28,35,24
8564_1,18,53,41,59,29,80,18,44,46,80,39,15,36,90,76,99,99,1,89,75,29,16,89,38,45,57,7,40,70,0,7,20,29,65,58,14,73,50,92,97,76,87,73,90,44,78,41,36,2,71,70,63,91,70,45,18,99,27,73,72,11,73,5,53,54,86,9,38,95,74,22,20,93,18,4,60,62,27,74,49,83,57,5,16,56,30,60,18,73,28,40,53,65,63,15,4,69,12,25,14,85,38,60,90,96,26,76,84,99,9,56,38,43,57,6,68,64,8,29,56
8564_2,50,2,98,70,16,21,63,100,84,55,30,64,2,92,29,83,59,17,34,87,25,28,86,7,83,73,60,77,10,77,79,25,65,56,13,17,14,55,88,50,55,13,45,1,35,79,38,25,17,26,94,54,3,98,95,68,44,67,86,16,42,8,41,43,26,61,64,71,79,56,76,60,55,98,10,37,67,40,100,47,81,42,2,60,81,55,81,48,37,30,62,77,87,93,41,57,22,2,61,87,64,25,74,62,5,7,27,47,38,44,76,100,73,31,11,9,82,90,75,80
8564_3,50,78,86,97,33,66,32,79,61,9,93,24,11,24,63,35,77,44,52,27,26,33,57,93,87,71,10,12,90,89,87,54,35,97,37,15,51,64,80,88,40,25,44,90,14,34,94,62,85,83,90,49,84,19,51,35,61,31,66,35,47,71,94,53,20,54,62,94,50,46,72,74,0,64,17,95,33,84,28,8,54,76,22,44,50,83,1,1,18,66,56,83,16,15,54,70,13,100,31,38,92,56,82,81,59,9,47,70,86,67,16,45,16,14,53,53,15,76,88,78
8564_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8565_0,81,43,36,67,54,18,41,59,62,48,31,3,0,71,46,44,63,92,55,54,95,67,1,37,34,44,85,84,29,26,66,70,52,96,14,85,7,23,34,64,27,14,60,8,58,100,18,56,18,87,46,76,11,5,26,2,31,17,14,1,56,64,73,93,52,90,65,31,33,37,97,78,23,87,38,7,36,63,86,77,16,0,83,81,64,10,42,60,61,71,70,72,87,73,91,74,56,24,66,81,54,45,16,25,51,4,95,54,16,44,53,42,56,11,34,22,62,7,0,30
8565_1,18,17,44,90,39,99,83,83,88,34,37,56,93,64,95,68,68,73,79,27,67,86,62,47,97,36,45,34,8,100,36,16,48,58,23,99,98,47,46,49,60,20,87,71,52,76,53,49,37,36,17,18,2,96,77,5,51,98,88,5,3,3,54,11,7,51,100,38,35,48,64,19,87,54,62,83,7,97,76,16,14,75,7,5,1,21,50,66,22,58,21,1,5,94,23,75,29,60,95,45,27,76,45,32,47,86,83,37,12,13,35,39,99,40,87,63,53,62,72,51
8565_2,19,5,2,14,63,57,99,92,89,12,46,61,55,2,77,29,71,71,8,2,6,98,51,83,48,7,92,29,13,21,52,95,20,96,44,47,25,49,77,38,82,39,3,40,42,86,74,85,19,93,62,15,64,100,44,58,79,70,79,39,39,63,92,54,10,69,64,82,99,29,46,19,74,80,34,37,79,92,87,65,2,39,86,58,39,49,57,0,97,64,74,18,72,41,36,94,63,29,100,74,53,86,68,44,78,44,96,30,75,18,37,29,42,99,15,44,1,60,73,95
8565_3,92,45,56,47,47,70,62,1,88,58,100,96,85,25,23,37,56,100,94,18,37,97,26,45,52,70,2,11,66,11,7,54,32,37,17,64,52,53,20,88,60,28,11,49,19,89,3,46,10,91,39,61,38,87,70,57,31,64,17,67,15,75,82,24,52,60,69,48,10,87,16,22,13,37,49,48,81,83,87,61,32,47,48,29,96,77,70,24,97,55,83,97,39,90,97,85,7,24,42,53,63,27,79,81,79,18,95,53,91,20,17,88,32,33,93,58,65,79,63,49
8565_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8566_0,97,98,61,67,18,50,42,36,88,15,54,61,88,94,81,57,30,52,1,32,63,83,92,53,99,79,92,34,62,38,62,33,43,1,38,15,71,85,75,77,57,14,57,55,49,35,54,62,73,54,46,4,10,46,28,61,60,91,53,99,81,75,26,84,40,17,97,91,42,38,66,52,57,49,64,48,1,8,80,56,84,64,18,66,29,86,66,87,88,7,17,9,94,52,44,60,77,34,26,74,11,3,11,9,100,10,43,97,52,10,16,58,25,64,46,39,17,21,78,23
8566_1,4,8,32,58,43,52,82,79,80,2,40,21,93,10,100,77,75,13,94,53,44,98,59,67,3,77,25,88,14,90,98,37,78,88,10,47,40,63,14,21,47,76,55,48,67,17,23,9,63,29,42,6,16,31,14,82,42,78,31,87,91,41,17,73,6,69,76,24,86,16,36,18,3,71,42,43,18,55,70,51,49,86,99,93,58,48,57,89,17,93,91,64,42,7,78,93,72,24,11,87,56,2,98,8,61,26,88,64,99,60,11,49,64,33,99,40,94,22,51,89
8566_2,21,90,76,9,15,50,5,34,47,63,100,10,66,99,55,75,29,58,47,54,28,70,66,12,14,63,69,69,74,22,54,94,86,9,93,6,93,90,97,54,36,62,58,49,100,29,16,70,42,99,93,65,69,63,26,10,11,87,19,69,48,74,95,65,48,58,12,88,33,43,61,50,16,87,58,61,13,33,18,65,24,66,31,9,27,74,73,10,69,79,86,54,100,24,24,49,60,39,36,55,64,17,6,18,91,72,55,14,10,58,31,92,9,14,44,51,23,94,64,22
8566_3,38,0,86,94,76,33,2,83,55,53,0,38,62,90,94,55,72,84,99,77,86,44,69,98,55,59,44,99,41,86,85,60,48,28,78,19,29,90,23,98,8,61,8,25,7,42,89,82,36,96,20,30,48,48,5,14,17,92,15,40,49,79,73,91,22,68,88,82,35,74,47,77,57,17,81,21,72,6,80,21,80,24,58,45,64,68,50,99,27,88,12,0,52,37,30,66,13,6,67,32,89,39,63,98,7,61,47,23,67,46,51,36,59,56,99,34,34,62,36,20
8566_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8567_0,56,67,64,32,26,92,70,60,45,15,4,84,59,51,74,53,89,49,8,92,55,9,73,49,19,12,19,27,31,4,31,5,11,10,34,69,89,29,35,18,79,81,36,12,43,83,86,77,90,75,92,87,15,83,95,36,15,89,82,91,53,16,97,20,73,51,72,29,48,72,42,44,72,12,47,23,13,8,24,46,27,29,85,7,39,83,8,18,26,21,91,39,79,60,15,43,55,22,59,39,13,0,55,21,18,25,19,53,58,1,36,96,47,1,38,91,50,3,13,71
8567_1,45,45,19,61,81,16,69,81,94,93,93,99,88,40,28,37,38,77,21,84,94,26,41,65,71,60,83,41,20,49,90,11,12,75,36,20,93,28,10,80,53,65,53,38,90,79,14,44,23,28,24,86,8,53,78,92,48,15,76,54,52,39,12,75,16,4,83,97,4,95,76,76,70,87,49,63,17,95,18,69,56,50,95,56,33,67,50,63,32,64,17,6,15,54,33,35,20,93,48,15,1,10,5,68,72,94,63,15,63,57,60,37,24,14,100,8,7,15,100,45
8567_2,3,48,54,95,85,64,86,5,61,85,27,41,7,76,51,22,86,3,100,59,54,64,80,81,29,96,34,25,91,98,5,42,34,45,48,56,61,62,4,39,98,70,55,33,39,34,98,84,11,16,40,53,8,16,26,30,42,80,40,56,68,35,89,28,5,52,15,87,46,36,99,1,31,11,32,98,75,31,30,13,62,54,44,66,9,68,21,11,100,36,72,4,68,86,98,53,58,14,43,69,49,83,47,6,65,41,99,59,78,30,36,59,100,52,21,96,67,49,4,77
8567_3,37,75,12,57,71,61,88,88,33,95,18,46,44,25,8,17,70,58,0,72,96,5,100,82,18,52,20,28,11,1,14,35,65,80,67,88,32,65,72,92,76,24,6,0,52,11,10,80,36,22,91,57,66,65,94,56,35,1,84,30,15,6,76,90,45,47,23,13,1,30,88,40,21,55,28,1,46,88,72,78,95,86,25,34,16,65,96,52,96,13,41,26,88,23,32,1,48,92,41,37,95,31,11,31,69,76,29,16,85,16,100,46,74,95,87,73,73,29,31,33
8567_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8568_0,61,78,22,92,17,55,14,48,8,98,79,70,8,21,70,36,90,14,84,14,78,51,10,36,95,66,68,45,28,29,29,65,30,47,28,49,88,65,19,26,10,12,69,57,35,13,13,33,2,13,41,27,14,6,26,64,72,56,16,37,69,88,71,66,25,39,56,99,65,74,10,71,97,8,95,8,36,2,87,80,9,25,85,12,96,42,1,8,72,8,16,18,13,58,10,58,48,99,26,1,25,73,14,29,44,6,91,88,45,88,81,38,2,90,84,89,0,5,62,85
8568_1,100,19,73,98,38,22,65,33,82,12,46,80,23,88,25,85,71,57,28,13,27,89,35,96,17,23,67,4,59,72,29,34,59,88,12,30,77,59,50,64,5,10,18,43,16,99,9,57,10,81,27,73,48,58,66,57,62,94,22,83,13,55,29,9,93,92,49,5,100,61,100,98,43,93,39,97,52,85,27,100,81,30,80,41,58,79,81,100,55,11,37,62,80,84,99,79,64,0,17,16,91,19,73,93,65,43,48,31,32,78,20,35,22,94,89,92,14,22,96,56
8568_2,13,17,65,70,77,70,91,8,96,53,5,47,31,38,95,4,66,51,19,54,67,15,8,7,21,9,85,80,16,14,29,48,67,61,34,50,20,66,55,8,1,41,92,81,89,76,84,6,64,69,40,77,37,95,86,35,11,31,72,1,15,44,68,39,78,45,96,41,18,11,20,76,7,62,89,21,4,88,83,49,64,93,86,88,81,98,35,39,5,57,42,57,36,16,23,10,1,57,67,41,7,53,72,96,84,54,8,35,95,67,66,40,23,66,72,81,11,38,52,62
8568_3,23,35,1,47,91,17,5,44,100,78,51,77,90,46,58,13,74,17,30,38,11,49,89,63,88,63,33,24,85,26,52,0,1,62,83,71,95,61,90,74,59,0,38,8,72,95,46,28,98,35,47,2,69,57,7,56,91,26,10,69,34,50,87,40,59,10,87,58,11,75,26,50,92,69,91,27,66,73,100,43,20,45,20,27,74,91,13,92,21,65,50,90,87,30,41,58,30,48,39,19,96,26,81,87,20,42,92,20,53,17,57,73,26,60,9,63,8,16,87,73
8568_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8569_0,59,11,29,13,19,7,91,66,90,45,26,7,84,95,80,36,39,44,98,10,38,15,77,28,61,97,5,32,98,48,65,53,98,37,54,97,15,85,25,11,44,97,68,46,97,95,51,75,90,80,53,9,76,59,63,11,54,32,35,17,71,39,48,52,12,20,59,63,95,62,23,6,61,7,92,48,82,8,54,99,72,46,82,99,82,19,78,36,53,49,82,33,68,54,3,32,45,58,83,96,41,65,0,19,3,76,94,41,96,89,50,17,31,76,72,90,85,34,61,59
8569_1,6,7,67,40,83,65,80,51,43,2,69,83,76,72,18,77,100,41,20,75,21,34,90,11,55,26,24,2,93,32,89,10,11,76,21,60,35,30,90,72,35,64,89,17,28,79,30,43,68,64,86,94,41,24,26,84,93,75,81,81,45,1,92,89,45,26,12,14,14,12,87,90,97,56,87,79,31,82,79,53,27,17,43,54,89,71,18,37,61,13,28,27,71,72,41,3,33,57,37,34,59,56,56,94,41,28,78,72,84,67,0,14,63,67,75,31,45,33,48,27
8569_2,77,99,42,98,87,2,51,48,50,58,5,1,80,81,38,34,92,77,5,36,42,18,3,15,53,74,87,7,98,90,0,73,1,70,15,91,5,74,47,29,82,99,95,39,88,48,80,98,27,20,24,100,27,70,62,27,19,49,51,71,0,38,55,93,56,2,15,35,30,3,48,32,64,11,29,64,85,98,50,84,9,44,10,40,81,22,16,92,49,60,72,1,97,66,62,12,67,46,57,38,18,75,48,34,98,34,42,39,75,42,15,79,83,80,39,34,35,28,46,56
8569_3,82,40,73,94,60,81,97,48,0,28,0,9,27,55,4,78,72,74,59,87,79,53,86,32,2,10,29,70,50,27,25,95,88,12,56,13,15,67,83,67,13,42,77,34,15,99,2,55,16,33,7,92,39,12,44,59,41,40,88,34,81,51,12,78,30,93,48,14,71,64,9,82,90,12,17,80,50,24,58,98,68,88,29,75,0,39,49,87,57,48,55,25,36,12,99,52,5,30,75,15,92,68,63,32,9,3,98,13,63,34,22,48,5,16,38,83,44,82,43,83
8569_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8570_0,96,6,73,88,12,87,19,100,11,53,91,87,30,87,14,38,56,95,24,80,28,81,96,52,90,72,58,44,52,7,60,88,84,50,16,38,42,29,99,96,33,79,25,24,30,9,28,63,5,61,46,6,82,45,37,94,48,4,96,48,72,43,61,81,42,85,21,91,90,64,30,78,100,100,32,65,99,88,53,84,1,31,4,59,51,27,19,31,67,89,49,53,62,88,60,72,29,25,39,99,99,36,53,57,82,23,50,77,77,98,77,55,23,2,41,8,63,13,54,50
8570_1,44,13,81,98,3,9,68,50,100,97,31,63,78,88,48,61,28,64,28,23,14,23,30,18,95,79,35,100,4,76,91,27,16,86,59,79,81,77,93,32,20,33,81,48,65,37,35,99,0,47,98,30,26,100,24,85,36,31,79,9,70,57,58,70,95,87,48,16,18,67,65,63,17,92,39,21,61,1,51,96,26,16,77,54,30,5,76,15,38,10,67,24,74,10,36,81,72,79,46,93,50,44,92,8,57,38,4,80,79,7,24,53,68,81,66,52,70,8,39,74
8570_2,6,93,35,82,12,3,46,78,98,74,97,89,35,80,76,4,80,80,96,33,56,48,100,92,89,72,18,68,2,19,41,97,42,64,8,9,3,13,98,70,55,90,12,92,100,36,89,95,53,29,83,21,12,40,16,78,96,57,82,19,20,89,4,50,64,77,22,40,63,34,57,33,94,14,40,20,86,53,24,78,81,37,14,41,41,22,61,67,10,82,18,8,59,46,15,35,99,41,32,11,33,45,67,49,14,68,61,66,87,19,22,22,25,39,31,95,9,80,82,98
8570_3,33,58,73,60,97,46,51,0,89,92,55,23,18,27,74,28,56,94,82,84,25,87,30,77,80,69,90,6,87,58,51,48,43,81,84,38,49,25,41,95,2,47,51,62,4,21,11,77,67,36,80,15,49,50,59,97,11,14,55,33,31,11,99,84,57,97,19,61,62,34,49,29,12,83,8,86,100,76,89,71,17,2,43,21,54,24,7,23,93,10,44,53,49,90,73,74,17,26,4,2,4,36,66,19,54,80,97,32,71,83,35,54,31,41,43,51,65,58,71,29
8570_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8571_0,25,86,98,62,94,58,88,60,94,50,36,36,48,74,57,55,51,66,25,74,64,25,21,31,71,55,91,81,83,60,20,20,21,61,22,95,2,75,54,99,41,46,70,97,63,14,60,13,35,97,1,98,44,23,69,6,98,5,76,14,61,24,62,16,2,49,59,11,41,45,14,94,18,91,64,98,81,47,78,99,3,12,69,97,16,56,50,60,95,44,90,76,42,37,89,42,93,96,46,64,50,3,82,37,78,62,15,32,7,56,46,19,23,25,71,70,85,32,67,60
8571_1,66,46,47,8,85,48,50,30,75,35,38,98,37,70,81,17,83,88,88,71,30,43,22,6,60,6,6,68,36,66,29,64,55,24,74,70,98,85,42,90,81,54,98,11,32,15,27,37,72,91,55,53,43,30,4,5,18,42,0,5,20,87,45,25,53,57,73,28,60,1,76,34,85,62,31,70,82,5,80,51,75,28,75,77,96,59,67,43,91,30,73,16,69,100,79,4,82,85,53,62,59,34,77,26,0,96,21,37,75,11,87,71,29,22,16,22,10,48,33,62
8571_2,30,100,10,41,25,30,21,14,82,23,71,70,89,40,35,35,8,13,51,85,7,17,15,19,98,59,90,15,62,48,91,2,100,38,3,99,82,3,35,87,24,99,53,75,99,11,60,61,86,35,55,19,38,74,94,96,97,65,29,9,90,14,4,80,66,78,89,79,69,83,3,30,29,51,86,0,45,91,23,47,75,39,93,71,87,13,79,84,21,0,59,4,57,48,97,65,50,91,97,27,34,53,4,65,52,98,42,25,69,26,69,41,70,68,8,1,29,28,74,51
8571_3,50,29,79,32,55,0,95,8,86,58,31,97,66,71,17,58,1,39,4,86,22,94,92,15,92,76,1,4,37,72,74,1,23,95,5,61,22,18,7,96,45,38,58,4,22,17,17,9,58,8,41,73,12,31,42,33,74,35,0,78,32,92,28,77,76,90,20,3,26,2,60,59,12,4,86,39,95,97,45,51,7,95,21,67,98,70,4,73,82,52,74,53,19,22,17,85,11,58,68,7,33,12,33,38,100,8,65,79,57,45,16,15,18,65,14,37,25,53,36,94
8571_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
8572_0,35,98,15,52,61,43,31,69,6,50,42,90,75,15,45,68,10,53,58,0,76,31,25,98,41,13,38,38,100,93,54,55,36,31,63,80,44,99,95,9,82,99,45,95,94,40,34,70,99,94,2,18,36,19,57,52,67,10,8,13,98,98,83,80,29,59,47,60,97,75,1,58,38,27,78,69,69,75,46,2,29,34,28,96,57,91,0,90,92,51,95,78,20,63,66,6,31,20,26,74,30,55,29,62,27,27,48,59,94,57,12,83,52,45,62,38,46,58,40,57
8572_1,38,88,75,46,20,31,66,15,13,44,3,68,53,1,52,84,67,37,100,86,80,55,14,61,68,47,80,91,12,59,67,49,70,0,46,22,56,40,71,6,77,39,0,69,0,94,91,55,19,1,7,3,3,65,94,9,38,7,41,88,81,49,83,32,16,16,47,86,3,70,75,29,33,28,58,28,80,75,95,67,61,75,97,41,2,92,80,19,80,40,4,100,43,73,94,33,34,56,65,29,65,88,1,10,93,15,43,19,52,6,81,90,31,10,16,18,37,81,42,38
