P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
587_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
588_0,62,98,72,26,25,87,21,30,85,68,8,18,35,66,81,84,34,43,76,53,8,55,66,74,15,11,27,20,80,62,35,49,29,75,34,3,79,14,74,98,48,43,14,53,19,59,87,54,0,70,19,11,34,12,61,58,71,43,79,41,80,58,77,25,52,39,33,35,96,93,23,95,21,84,99,45,75,24,89,49,1,31,40,82,77,10,8,67,74,51,20,68,30,80,67,6,88,53,43,27,60,89,1,72,52,62,1,8,3,42,51,18,100,32,59,20,56,78,59,21
588_1,27,99,65,6,24,16,20,51,36,49,23,45,33,54,23,93,3,11,86,99,45,52,25,82,17,39,82,56,43,28,34,70,34,93,92,38,69,59,49,74,32,0,92,37,15,0,51,7,32,22,23,92,15,54,12,48,10,80,69,32,100,77,45,81,64,84,77,66,96,17,25,32,5,94,59,96,60,1,12,90,69,100,79,6,29,28,96,55,44,76,18,50,19,40,5,78,97,83,22,15,97,74,61,85,69,0,58,84,69,40,89,15,65,67,0,25,38,71,81,46
588_2,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486,5486
588_3,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
588_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
589_0,81,57,6,44,37,35,17,70,38,75,85,0,83,82,41,92,34,42,68,69,78,76,80,2,76,36,18,89,13,18,56,56,84,24,18,62,10,31,74,82,56,30,20,18,74,11,93,18,84,6,63,91,16,29,39,92,39,45,56,17,85,48,93,41,26,38,6,14,95,97,45,41,12,90,78,57,12,69,33,44,27,14,25,77,33,18,65,10,6,92,10,4,27,77,70,11,52,86,56,67,93,51,22,28,18,32,27,38,45,73,100,78,50,13,37,98,25,37,96,32
589_1,78,93,53,67,92,11,40,15,14,52,10,88,29,14,57,1,0,59,64,9,26,1,0,11,39,77,50,89,69,85,30,25,34,13,55,87,73,80,0,92,53,10,19,21,56,77,87,87,1,21,20,91,54,5,33,88,53,98,99,16,67,60,77,12,54,27,70,13,64,96,19,6,58,72,17,18,4,0,45,73,24,61,41,45,68,87,16,57,86,69,94,42,63,35,41,13,87,53,33,17,54,45,81,85,59,13,10,39,12,40,41,9,45,93,25,99,68,80,7,100
589_2,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374
589_3,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
589_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
590_0,2,39,23,90,89,10,49,1,25,38,3,2,19,49,12,51,40,17,88,69,32,86,74,45,20,73,46,69,37,84,69,100,34,62,83,8,23,60,47,78,6,92,83,18,13,74,11,29,44,50,61,52,76,79,98,9,56,74,12,35,80,24,12,82,72,46,21,84,61,88,41,38,29,47,47,65,22,35,35,64,46,80,12,79,39,10,23,39,42,95,3,87,5,69,52,25,39,41,91,52,58,4,7,30,32,36,51,52,91,61,32,63,58,28,39,88,12,87,29,15
590_1,5,47,43,43,14,99,64,86,48,14,29,43,48,21,55,27,53,49,7,92,25,48,82,49,20,91,25,53,16,78,92,58,71,91,54,83,54,64,6,5,7,50,2,15,2,28,73,100,25,73,41,71,54,84,10,88,70,85,56,85,25,21,32,86,28,22,84,2,14,13,93,71,32,48,55,43,54,61,43,11,87,84,48,46,17,68,86,52,97,1,28,65,8,18,72,82,39,16,73,36,16,85,93,71,2,37,17,1,44,4,2,33,47,62,13,82,31,51,93,4
590_2,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098
590_3,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302
590_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
591_0,79,36,50,40,2,68,76,92,41,48,86,83,26,14,93,14,16,97,93,34,52,14,31,83,60,3,53,38,24,63,86,52,83,69,4,66,71,20,58,35,51,83,99,82,76,53,26,32,63,59,21,18,2,75,67,99,29,82,60,47,17,79,16,70,75,54,89,51,33,94,61,90,51,99,68,37,24,73,92,84,58,88,48,70,83,51,99,56,99,16,92,79,77,42,29,52,18,14,56,88,94,33,30,98,5,58,86,56,21,12,66,3,34,67,68,25,22,12,66,25
591_1,79,16,64,87,70,97,97,59,56,66,61,37,36,40,44,0,44,47,51,45,100,75,65,33,45,87,26,57,17,23,39,1,17,12,99,3,14,10,55,78,46,65,89,5,48,73,27,12,16,17,59,70,70,46,94,7,49,35,30,8,12,77,79,56,34,66,39,30,6,95,61,1,75,55,3,55,3,16,11,7,28,27,82,50,67,49,79,37,65,12,82,17,5,74,45,79,43,48,78,68,29,76,71,71,91,37,2,58,29,48,69,91,46,9,10,49,28,10,33,70
591_2,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564,1564
591_3,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
591_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
592_0,2,30,61,28,59,75,44,100,2,50,8,24,57,30,47,89,77,61,42,51,44,75,49,35,24,3,98,64,53,11,54,82,87,36,87,85,83,20,44,34,72,3,10,30,82,27,35,1,38,30,9,31,63,29,8,71,87,38,95,83,5,87,70,27,68,39,64,84,30,37,80,35,52,44,6,46,22,79,53,40,14,85,46,0,18,4,60,18,13,88,24,59,44,72,60,92,92,40,99,98,74,75,97,36,32,95,56,74,62,26,82,16,80,55,22,1,73,71,90,71
592_1,41,49,1,68,95,8,78,34,72,46,89,52,20,67,91,14,10,92,86,100,77,9,1,95,15,26,34,93,83,51,37,57,9,94,99,4,66,43,5,74,88,70,28,80,51,61,76,43,34,91,96,15,91,79,54,48,49,15,27,95,42,52,34,79,47,12,43,75,59,100,45,90,7,49,56,16,24,21,64,27,100,52,98,37,54,7,25,78,30,31,52,100,89,18,27,33,79,38,51,8,70,51,78,95,21,99,98,97,92,30,3,2,90,60,55,91,70,63,55,78
592_2,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876,5876
592_3,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
592_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
593_0,62,31,31,49,30,23,44,22,83,67,23,31,11,64,15,82,50,0,82,51,1,92,83,41,96,46,93,37,81,72,85,81,69,81,4,77,66,90,93,22,76,47,26,34,73,85,90,22,70,67,65,56,5,40,21,62,20,100,89,77,29,53,28,95,65,43,14,69,53,14,43,0,50,90,24,15,25,91,4,3,21,10,45,15,69,41,93,16,62,97,18,37,30,3,27,13,67,71,63,4,16,94,8,46,20,76,53,99,56,51,5,70,10,21,30,58,86,40,6,41
593_1,39,63,17,26,28,6,49,33,94,15,91,100,19,35,92,66,97,30,68,23,20,58,89,7,14,20,35,82,37,12,86,1,83,28,34,7,51,0,3,50,81,50,42,99,57,14,41,93,85,57,51,48,62,13,48,100,99,75,62,27,45,90,0,98,78,68,68,44,72,91,24,95,29,52,44,76,79,50,85,40,92,31,54,85,74,24,34,42,2,45,33,10,80,44,76,25,55,31,25,7,78,27,78,74,71,61,20,0,60,61,16,35,70,88,92,93,88,49,48,67
593_2,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607,12607
593_3,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604
593_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
594_0,82,34,62,90,2,98,13,42,29,98,91,53,70,19,16,74,70,44,9,46,100,92,24,78,0,5,5,24,99,23,62,0,84,26,70,50,88,95,98,50,79,54,66,74,65,45,21,43,63,92,42,84,5,14,43,18,47,31,9,47,74,86,78,64,70,37,53,9,15,8,78,42,16,97,40,92,18,51,35,84,78,43,61,33,48,37,94,41,4,22,79,19,80,51,99,8,14,42,43,92,55,100,80,53,31,34,1,6,55,79,23,9,62,36,64,72,58,19,41,49
594_1,12,61,73,75,18,3,94,97,9,15,98,93,70,84,3,23,2,76,30,69,26,72,37,32,20,23,19,48,54,58,97,50,95,42,82,87,81,76,36,44,58,58,22,2,40,14,4,59,98,99,20,81,8,90,27,28,27,12,97,86,42,28,67,93,55,0,96,70,2,94,97,81,3,95,17,61,11,58,11,82,74,30,100,16,72,69,6,49,46,78,56,93,40,53,50,68,67,43,30,61,54,37,57,78,59,73,22,10,41,28,75,29,32,57,68,36,89,19,26,98
594_2,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838,6838
594_3,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
594_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
595_0,53,43,91,86,75,1,38,53,77,24,15,61,72,34,52,92,73,99,88,1,37,13,55,66,26,81,68,26,14,4,70,32,95,97,54,41,85,80,15,9,5,10,74,53,15,40,56,64,20,65,96,93,64,91,79,13,89,74,92,41,78,70,51,10,83,27,53,32,40,88,79,86,0,53,24,75,30,11,40,7,70,54,1,87,23,67,94,34,6,86,73,4,92,57,76,19,81,96,84,45,10,18,62,18,2,94,36,42,50,64,77,7,42,5,87,17,21,96,18,88
595_1,49,14,8,3,81,20,84,74,4,26,87,4,40,60,72,82,96,52,36,57,90,96,18,60,40,1,13,92,72,69,44,44,33,42,74,12,94,1,22,39,7,49,52,84,7,2,50,74,23,5,20,70,1,95,52,21,42,51,54,76,29,80,70,9,98,96,9,13,38,96,1,94,51,23,91,82,13,28,7,77,29,38,85,40,25,12,85,99,72,22,41,21,5,59,83,22,36,50,29,58,100,51,5,60,18,44,54,49,15,52,22,93,46,61,21,97,51,31,62,21
595_2,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599
595_3,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
595_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
596_0,8,76,72,79,15,75,42,38,10,66,87,95,74,22,68,43,34,13,2,38,93,41,5,58,65,87,20,81,69,4,18,85,95,98,85,11,98,43,5,36,97,68,88,100,62,18,20,90,58,14,20,1,93,51,76,9,4,96,29,18,96,49,93,38,74,38,85,94,71,13,8,34,55,52,26,66,18,63,56,62,8,35,30,21,35,15,3,28,43,46,98,79,20,89,56,66,89,79,13,18,28,99,76,25,69,8,50,20,15,33,16,90,20,65,49,52,53,46,46,96
596_1,68,46,13,42,1,32,14,31,31,78,38,42,92,48,95,42,92,1,71,13,41,7,27,32,92,31,9,5,58,83,91,60,29,43,85,12,74,83,50,6,21,92,40,53,8,95,38,84,17,8,33,69,25,79,75,15,47,82,47,13,79,11,51,83,68,96,36,8,95,52,100,41,15,34,88,49,75,29,87,27,94,90,95,31,20,30,70,86,42,11,30,75,54,88,76,42,46,18,0,96,10,57,18,72,54,44,37,1,96,8,56,87,70,70,82,77,67,42,65,58
596_2,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867
596_3,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146
596_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
597_0,55,20,23,27,26,64,68,87,31,78,54,58,53,42,78,56,98,83,40,57,44,60,27,92,4,92,65,88,53,62,0,6,10,38,21,73,87,12,21,38,97,34,85,98,61,51,92,22,37,3,87,9,58,88,24,48,9,91,80,68,11,34,6,51,36,44,72,3,83,21,11,14,81,32,12,95,55,61,100,54,5,84,58,14,62,99,97,31,23,39,68,34,39,21,52,38,93,90,70,29,37,81,21,60,22,33,63,73,35,79,13,60,89,17,91,26,92,94,85,13
597_1,20,21,52,56,46,79,0,8,40,97,38,97,4,46,20,22,83,87,82,7,56,98,4,31,58,80,28,10,1,83,89,52,53,60,61,4,50,41,13,47,98,75,26,15,87,92,67,52,57,44,24,98,99,54,19,73,97,58,69,61,32,24,45,52,35,26,11,69,29,3,34,37,15,10,53,6,13,86,38,1,57,81,12,24,86,26,36,26,6,2,33,52,65,97,12,3,63,98,27,44,40,29,32,46,33,100,18,80,52,78,86,38,10,86,55,24,83,65,11,5
597_2,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917
