P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
2907_1,81,34,69,97,66,47,80,9,15,99,28,23,44,88,99,35,46,1,53,62,89,48,95,100,7,13,75,60,59,88,16,21,46,27,97,54,80,25,64,4,89,6,85,15,38,39,42,48,45,56,97,79,59,74,60,41,49,5,85,93,2,52,21,55,86,71,82,99,23,61,45,94,33,9,29,75,69,4,97,82,62,0,27,68,100,49,12,88,11,56,86,15,22,35,38,42,51,58,25,81,36,83,28,54,13,61,21,71,62,46,81,63,11,48,6,11,59,60,44,6
2907_2,39,9,31,59,10,49,41,90,52,12,23,91,24,24,70,92,27,10,26,30,42,64,89,85,51,75,33,59,91,2,17,82,10,4,44,13,85,40,7,22,93,89,70,66,71,2,5,35,12,7,51,42,4,23,1,2,64,14,8,0,68,51,44,87,11,4,79,77,76,97,11,71,23,99,84,32,3,39,75,57,3,58,98,19,8,54,55,76,95,49,4,36,44,21,66,22,85,68,72,19,68,88,42,42,74,96,64,85,19,8,3,80,48,20,76,47,26,43,32,96
2907_3,57,77,65,3,34,82,36,1,87,48,66,13,81,39,94,88,76,11,38,47,78,36,65,39,90,55,9,3,58,20,42,64,14,53,35,32,24,25,97,78,9,58,40,21,79,94,56,2,19,18,18,1,37,33,98,90,100,6,85,6,17,13,48,71,66,50,25,48,78,6,12,4,18,18,22,90,46,13,76,53,44,24,9,91,17,93,97,5,43,18,17,95,24,60,58,27,16,44,25,66,83,82,57,52,53,23,9,72,2,15,97,44,80,6,15,89,1,11,11,25
2907_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2908_0,17,50,28,87,30,93,23,94,14,19,95,60,12,36,47,29,34,57,39,63,52,39,74,42,85,7,82,86,22,6,23,50,4,0,15,84,33,21,96,69,59,5,36,92,95,79,2,35,91,76,14,6,89,49,21,39,8,56,7,3,72,31,64,73,41,6,95,89,66,96,30,51,5,65,80,44,72,68,93,81,10,50,47,3,78,0,49,42,61,75,12,96,32,98,82,87,86,21,68,96,75,26,61,61,73,64,9,57,37,64,72,55,35,43,64,13,95,32,56,52
2908_1,40,18,53,71,13,19,35,22,70,65,12,83,80,69,18,86,41,35,45,97,41,84,7,35,28,94,1,15,18,69,52,79,92,52,70,30,6,62,15,91,24,21,96,8,58,62,9,30,13,75,28,3,38,49,54,23,41,54,95,15,91,19,78,54,86,61,0,57,27,26,67,92,68,97,27,44,100,89,11,37,85,37,9,84,49,51,11,21,74,56,42,81,23,86,81,76,74,82,21,74,100,100,92,73,35,50,28,16,11,14,49,99,92,18,70,51,53,11,90,64
2908_2,72,7,80,49,3,55,36,42,43,7,60,78,0,67,44,96,75,68,40,95,16,79,50,75,81,99,30,24,14,27,81,5,86,89,96,77,59,88,36,68,43,89,25,36,22,61,38,40,91,46,85,93,38,84,77,95,70,92,0,1,32,59,70,4,91,49,51,56,77,13,7,66,20,60,17,23,20,46,64,73,52,91,95,94,37,66,29,43,13,17,30,83,56,20,97,24,31,94,15,89,22,40,69,48,10,23,67,39,15,32,33,8,85,40,72,93,60,14,95,27
2908_3,72,3,40,75,100,77,36,74,86,95,36,7,9,71,86,50,29,83,34,70,15,100,37,89,90,98,88,66,28,56,99,60,87,18,81,50,9,93,58,35,58,40,92,60,82,63,61,10,59,28,26,73,2,66,80,13,57,2,91,81,39,7,35,77,15,40,13,4,44,21,81,41,76,15,75,85,91,50,0,86,95,46,73,30,18,82,14,41,83,59,51,67,49,3,31,37,11,93,94,5,16,47,45,77,19,69,15,57,23,84,16,61,50,72,88,16,3,98,34,4
2908_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2909_0,53,61,12,98,31,52,75,49,14,80,82,65,96,50,31,62,19,39,3,4,49,1,80,14,100,72,60,92,65,6,44,80,29,90,77,99,74,26,51,87,84,89,23,91,21,100,70,42,37,72,73,48,40,40,58,13,28,9,37,0,74,28,58,88,19,52,52,32,29,13,28,45,83,66,52,41,13,41,41,57,7,75,53,56,78,29,27,62,72,47,72,67,10,29,90,93,82,75,9,76,23,45,53,66,15,36,49,20,45,31,86,47,79,9,38,37,61,41,39,1
2909_1,65,98,29,63,62,2,88,43,66,94,91,4,12,73,59,53,29,26,95,30,0,92,6,83,4,49,19,69,97,100,18,33,54,72,60,52,86,52,0,86,91,93,41,7,92,15,68,51,95,49,40,13,97,81,63,50,59,71,5,11,69,41,1,96,87,0,0,46,7,92,74,52,1,44,54,25,26,73,30,27,70,22,39,95,83,55,75,29,77,76,15,51,2,21,36,84,45,3,66,53,1,32,54,58,9,47,40,24,23,33,72,56,69,19,1,82,11,72,100,70
2909_2,86,16,84,52,30,1,45,87,53,18,89,60,48,65,19,85,63,82,14,84,62,72,1,97,80,60,14,34,64,61,45,45,5,80,25,34,33,67,42,40,18,87,51,55,95,85,1,99,32,82,64,54,46,99,60,46,73,61,18,10,28,21,93,74,93,81,37,75,3,99,21,30,58,8,12,66,91,74,94,63,79,34,59,20,84,99,44,60,0,30,44,12,5,74,59,90,6,24,78,52,0,40,67,41,73,11,100,13,48,37,97,15,50,50,44,43,61,19,99,81
2909_3,71,12,84,23,79,83,32,99,28,23,66,97,98,59,87,91,24,26,24,58,41,3,0,34,32,9,76,73,26,69,74,13,20,25,21,22,32,10,68,70,65,32,65,42,29,10,23,83,84,23,38,66,18,1,98,20,51,11,9,42,93,51,85,65,9,37,44,60,33,21,98,19,33,76,2,99,68,97,83,64,40,31,15,22,7,0,86,74,87,43,82,31,56,4,49,89,42,44,11,55,64,86,23,59,92,12,97,58,23,24,64,50,84,10,8,64,46,58,46,36
2909_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2910_0,98,53,90,61,81,14,9,9,83,39,69,74,92,21,36,53,23,37,92,11,53,27,40,55,4,34,95,61,36,6,34,4,4,35,100,91,98,87,85,82,40,43,28,24,6,33,67,90,27,35,60,84,58,11,70,13,65,61,14,53,1,42,2,47,82,51,57,68,87,20,16,90,8,96,95,4,57,72,34,45,14,17,78,6,11,37,7,29,16,51,79,10,84,12,36,80,99,79,75,90,63,86,98,15,95,22,62,30,32,5,68,66,38,37,15,84,57,83,29,58
2910_1,7,37,70,65,77,60,10,63,39,31,11,86,71,1,88,76,49,77,53,31,50,32,31,44,38,49,38,52,68,49,20,81,46,80,44,38,75,16,5,30,17,99,51,100,23,18,62,38,68,80,41,97,87,31,63,69,44,98,54,4,77,69,7,8,65,64,2,5,7,18,79,24,98,94,8,64,85,21,84,14,98,31,99,0,79,54,74,29,83,36,97,5,35,78,46,69,33,21,80,78,44,19,27,90,2,99,10,86,78,37,70,72,49,82,20,47,44,25,99,83
2910_2,52,73,41,52,60,94,71,65,71,82,94,16,72,51,48,33,46,4,25,92,32,96,56,36,38,49,71,68,34,68,100,7,53,25,21,47,68,37,92,21,78,3,9,92,72,72,87,56,83,25,67,42,71,48,39,26,76,8,74,68,24,41,10,39,0,9,10,21,47,81,47,19,39,0,60,26,45,65,48,31,21,80,73,6,99,38,86,53,51,20,36,83,81,57,23,49,8,60,74,71,71,58,4,78,47,62,6,62,81,77,55,49,33,7,49,47,98,11,43,82
2910_3,25,2,79,84,92,100,23,12,93,65,65,50,99,70,11,81,40,97,52,4,60,13,68,6,3,54,55,9,25,12,82,69,100,73,95,26,91,31,28,59,58,20,7,61,97,50,24,80,78,1,16,53,24,95,81,12,61,70,4,1,72,45,80,9,39,64,30,22,97,57,99,62,52,20,16,7,97,50,4,99,78,10,50,82,29,50,98,3,64,31,44,20,81,66,63,100,83,27,29,80,48,62,90,59,1,16,62,73,75,81,1,64,6,90,52,22,32,47,86,79
2910_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2911_0,1,59,35,83,7,80,22,63,19,7,60,71,82,62,70,73,13,89,65,7,14,60,38,76,3,21,63,15,26,22,10,19,36,16,57,78,62,73,28,79,37,80,40,38,88,81,33,30,39,65,73,67,87,98,86,26,91,26,22,89,23,43,67,32,58,11,93,11,57,82,91,41,12,91,15,74,87,64,18,9,15,17,4,11,81,38,36,94,18,80,71,24,62,79,33,90,29,8,59,80,69,42,84,1,26,59,8,92,24,22,73,40,57,59,58,50,28,63,100,66
2911_1,48,100,98,91,54,14,8,35,87,75,10,87,19,78,34,95,76,62,98,93,59,46,98,19,15,36,18,34,2,85,4,18,78,39,85,97,22,54,86,34,89,74,68,31,51,83,18,23,15,96,66,46,94,37,25,100,52,57,59,62,15,60,1,85,88,98,19,49,58,86,49,5,27,97,19,55,95,64,61,76,64,0,51,83,55,92,10,29,35,67,58,30,37,55,64,61,3,28,89,31,67,43,67,77,80,10,86,82,28,54,94,66,41,0,88,43,7,57,64,78
2911_2,11,16,31,40,95,84,81,26,89,69,77,22,36,68,86,86,4,75,75,88,30,45,13,55,71,79,52,32,60,47,13,96,69,15,65,63,22,53,100,75,70,6,12,50,46,41,68,54,46,74,84,70,11,5,65,33,52,8,12,49,81,86,97,66,25,83,16,34,68,25,93,74,29,77,100,60,3,18,62,24,16,99,85,92,83,43,89,91,100,63,78,83,88,74,96,60,94,53,79,86,20,92,96,32,73,31,83,33,71,75,44,91,37,42,48,65,6,8,99,94
2911_3,15,94,40,19,70,30,72,46,72,73,61,91,86,22,14,10,13,69,95,16,25,82,42,60,25,47,50,94,77,2,57,35,39,27,99,83,32,65,77,11,60,31,84,29,12,49,37,47,44,6,29,100,52,53,42,42,93,26,83,92,27,66,27,8,18,65,33,82,66,79,53,65,2,6,2,20,49,12,19,26,49,0,51,42,55,39,49,17,52,97,36,78,39,0,4,31,43,70,97,29,29,50,68,17,2,64,14,19,92,38,5,44,5,61,5,74,23,89,7,27
2911_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2912_0,19,12,77,64,70,45,59,24,21,94,14,62,64,17,38,97,49,76,74,100,34,75,9,20,71,88,61,58,11,50,60,42,100,4,87,0,53,39,96,52,14,81,75,99,72,83,19,0,76,19,78,55,33,77,18,76,77,39,76,48,57,65,80,58,92,26,99,3,30,71,46,55,45,72,42,46,38,50,47,56,75,58,50,57,25,58,91,20,58,93,22,100,86,43,80,87,46,34,7,56,81,77,54,78,78,25,12,46,49,86,52,2,36,91,96,78,34,59,58,42
2912_1,10,62,60,98,85,11,77,84,85,22,3,97,89,46,32,75,36,30,99,79,64,71,18,3,52,87,4,8,32,24,65,99,78,86,6,75,100,61,67,41,6,36,71,9,54,57,71,0,26,94,9,55,11,24,37,67,92,37,12,44,60,36,22,65,16,10,6,93,69,37,31,14,98,63,90,15,24,75,74,98,23,61,52,40,27,85,59,92,71,61,84,64,57,92,99,8,69,62,30,94,85,98,16,21,92,100,60,98,2,46,0,29,98,31,43,99,22,73,53,93
2912_2,84,16,45,30,71,81,20,58,22,62,54,1,74,92,91,96,58,21,97,87,22,69,86,36,35,52,42,14,26,1,70,12,80,59,88,10,19,75,74,95,27,75,47,87,24,16,34,33,62,73,20,22,8,34,17,98,68,3,6,30,11,3,19,79,61,73,42,15,74,10,44,82,23,26,85,96,78,65,55,28,11,19,24,12,73,60,59,62,10,93,16,99,71,88,17,66,51,6,73,29,22,45,84,5,4,5,32,83,79,41,14,77,64,49,7,77,27,91,37,64
2912_3,81,30,70,93,93,88,22,18,70,75,7,44,81,52,71,44,88,25,74,37,52,5,45,98,20,11,62,5,90,8,5,100,10,53,18,70,80,83,3,52,4,60,90,97,67,61,45,51,50,13,99,68,17,32,88,29,27,68,10,97,51,73,96,31,1,65,99,4,18,7,63,28,65,43,44,30,19,4,56,57,8,56,25,68,32,24,47,29,100,75,27,66,91,84,40,58,11,11,10,12,4,21,49,47,65,58,39,86,81,42,43,59,74,17,36,32,71,77,99,5
2912_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2913_0,4,92,23,13,73,30,69,85,68,51,92,70,34,16,93,54,34,19,60,46,83,87,3,91,87,11,84,19,51,97,32,17,74,59,76,17,10,54,91,91,52,70,30,56,11,64,89,38,19,80,66,68,65,43,65,64,21,35,58,33,64,76,10,86,20,9,2,19,3,14,97,17,51,13,52,18,22,71,80,77,91,46,17,53,50,42,50,9,99,10,13,53,25,74,65,82,50,55,19,67,9,49,32,66,11,67,96,48,47,53,17,22,56,60,40,66,77,42,70,42
2913_1,86,46,82,91,56,39,27,62,74,52,81,79,65,95,99,82,22,77,70,60,97,88,68,79,19,70,9,62,91,71,55,51,47,52,63,17,17,13,0,12,46,55,36,57,19,94,30,11,11,57,37,7,62,85,100,59,64,24,12,19,49,22,25,63,91,51,68,11,4,96,49,80,79,32,79,94,2,17,64,55,18,63,22,97,21,19,99,50,93,66,1,83,2,66,60,45,45,96,4,45,88,13,53,2,28,23,88,62,32,65,41,18,20,87,76,25,100,72,33,41
2913_2,52,78,64,96,88,86,66,14,2,36,43,30,18,15,57,16,6,34,78,98,83,50,52,68,45,43,97,29,68,61,65,4,3,73,91,39,9,53,81,9,69,69,16,47,68,42,22,51,24,90,69,47,62,78,28,53,64,91,40,39,21,74,88,66,10,36,44,93,44,32,28,45,72,34,69,14,55,91,10,96,84,2,81,87,68,9,5,99,38,4,88,100,50,66,2,38,81,27,48,25,6,96,48,74,98,54,3,69,17,91,81,64,13,11,13,21,54,37,75,41
2913_3,4,21,100,10,21,64,8,45,25,44,75,22,61,9,81,8,52,48,82,18,97,54,34,23,38,37,6,60,8,39,69,89,74,60,49,23,29,1,45,44,8,83,87,82,49,88,93,31,0,86,83,0,19,95,10,96,6,49,33,7,18,91,97,86,66,24,84,25,10,80,69,90,36,25,77,77,90,48,32,35,85,50,49,44,43,56,28,81,8,13,47,75,77,9,71,51,73,89,13,8,30,54,68,37,21,79,70,4,13,52,98,100,96,41,27,82,71,82,83,100
2913_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2914_0,16,26,42,82,88,88,56,77,28,29,22,67,5,39,81,85,27,2,95,57,80,83,53,0,66,47,58,2,67,17,44,13,41,86,66,7,41,87,3,81,7,22,5,59,27,82,47,97,97,89,43,1,40,84,36,56,76,67,54,1,83,99,81,39,33,42,34,58,21,39,58,4,17,80,66,59,21,92,55,97,37,26,11,10,76,93,65,79,82,25,77,23,51,14,99,92,66,2,56,2,79,71,33,25,53,69,22,40,11,0,69,79,58,34,75,35,96,58,11,55
2914_1,67,14,76,5,73,4,58,77,86,65,76,20,3,54,79,12,40,9,45,69,70,36,88,73,6,73,16,71,21,17,64,20,44,18,87,29,49,16,6,10,65,88,34,88,59,34,1,58,92,99,34,7,94,4,59,48,84,66,62,77,41,15,31,38,93,77,17,91,21,28,89,19,90,82,61,67,40,72,44,63,80,45,81,63,59,35,44,19,3,57,64,47,69,41,43,34,27,83,65,4,57,27,88,75,15,89,95,14,30,30,17,84,51,42,65,44,25,40,22,62
2914_2,45,50,90,2,9,2,53,57,71,82,42,1,51,57,77,93,82,11,31,18,22,15,29,99,99,39,0,45,1,91,9,58,47,65,67,41,89,14,25,88,94,47,95,80,48,50,0,83,63,39,47,1,59,68,47,59,0,38,38,22,75,22,40,2,42,37,9,20,40,34,87,78,58,8,70,93,11,75,95,32,20,31,93,18,38,77,73,13,35,53,61,94,58,34,70,42,7,63,92,39,93,91,23,80,64,73,39,35,81,70,69,0,60,28,16,1,66,78,33,46
2914_3,6,65,59,53,1,71,100,13,2,40,51,97,11,19,82,56,40,25,75,23,20,70,22,40,62,35,65,39,100,98,87,7,63,36,89,91,71,62,81,10,10,75,44,55,62,62,63,28,56,98,36,42,33,96,11,22,17,84,69,57,41,15,52,64,67,86,21,55,48,10,82,58,88,83,33,9,90,58,50,50,7,33,74,17,99,76,5,89,40,12,28,4,46,54,8,9,34,19,74,3,95,61,4,82,25,68,46,62,91,83,98,87,69,15,40,99,30,75,23,22
2914_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2915_0,1,73,75,65,14,59,65,100,10,15,31,58,2,23,83,72,13,87,93,68,58,45,94,42,49,43,3,30,54,38,71,51,88,1,80,39,28,79,10,68,82,2,81,69,97,18,41,71,95,63,85,38,8,26,32,8,56,72,26,9,5,99,14,48,41,66,66,4,91,13,12,68,43,33,62,60,26,70,6,42,5,97,67,93,17,33,46,37,37,58,13,32,17,99,92,35,65,55,79,79,13,60,19,76,53,10,39,55,63,15,71,17,23,73,73,91,3,18,22,56
2915_1,7,74,84,7,85,8,23,22,74,16,41,92,51,51,37,20,67,38,89,10,23,31,21,76,80,30,74,46,53,65,67,86,76,52,47,84,55,43,48,88,20,81,75,79,0,35,96,32,21,80,63,26,78,58,84,71,41,3,0,10,43,80,41,62,91,61,3,19,5,5,73,47,9,86,45,15,26,40,8,91,67,61,68,54,48,80,58,23,49,61,26,58,99,28,77,94,61,40,91,57,21,59,58,16,79,26,85,54,76,37,18,59,82,44,94,49,69,6,66,25
2915_2,45,90,97,95,72,36,36,80,77,94,45,78,65,60,36,44,52,12,45,62,51,3,3,61,92,7,41,35,17,39,21,30,45,56,75,73,53,76,58,71,34,60,89,62,99,58,93,75,71,40,44,33,17,64,100,62,82,15,82,96,82,34,40,72,65,87,8,69,35,94,50,76,13,2,37,44,5,6,7,72,7,28,55,36,96,26,56,32,74,67,13,74,22,84,2,59,76,17,33,35,63,68,99,79,57,50,91,68,23,39,4,50,40,38,37,57,87,14,49,22
2915_3,37,100,81,71,7,87,62,96,26,9,40,52,28,67,93,65,15,6,63,51,33,77,73,2,25,89,3,60,95,86,96,85,9,66,4,75,98,98,15,39,49,80,35,67,81,54,84,47,85,100,98,72,8,99,52,34,78,30,55,45,57,41,96,33,42,65,78,8,15,30,36,87,48,91,49,74,54,42,71,10,44,18,21,32,7,39,46,60,56,86,8,86,27,95,84,86,98,83,81,11,89,47,19,64,5,89,7,71,31,9,50,87,15,35,32,23,64,78,38,68
2915_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2916_0,74,58,84,46,77,32,80,70,43,63,73,94,53,16,33,64,52,13,92,94,59,26,73,20,50,9,74,35,61,75,93,91,95,40,86,13,88,2,33,95,84,61,66,50,90,9,33,94,38,94,88,96,46,32,26,58,34,25,74,13,100,70,43,10,27,32,30,9,99,25,10,50,100,95,2,75,2,56,25,69,63,84,86,66,87,78,28,95,80,54,65,42,20,66,34,50,9,98,46,25,87,34,75,62,42,50,66,49,13,13,44,36,88,20,25,94,5,45,60,15
2916_1,45,12,6,11,67,80,25,97,69,85,42,82,70,6,68,25,42,59,5,61,29,23,43,99,18,92,90,20,17,55,63,86,61,93,31,55,55,23,62,72,44,16,96,65,65,40,41,84,62,71,37,26,5,97,5,67,66,14,67,17,67,21,25,72,0,22,46,37,83,76,35,85,7,67,86,56,94,100,26,94,76,83,14,96,97,91,62,77,26,45,74,20,95,68,61,25,35,16,0,86,72,62,96,55,0,82,66,73,45,21,65,92,8,30,20,74,44,70,8,36
2916_2,58,21,47,95,94,3,80,10,30,90,39,22,72,33,66,83,18,59,97,10,24,84,90,91,29,14,2,71,44,26,85,31,28,100,76,10,73,31,65,44,91,3,67,4,66,61,100,65,94,67,47,52,24,34,62,63,73,93,21,17,66,27,23,50,88,32,44,90,56,37,100,15,95,83,38,44,43,76,55,5,98,85,75,46,54,92,8,29,97,6,52,80,86,12,79,41,55,17,82,6,95,26,51,13,90,53,66,62,76,78,20,4,46,53,41,77,95,45,1,18
2916_3,51,35,36,67,3,85,81,98,1,75,87,62,65,36,8,90,82,55,45,75,87,91,41,55,16,44,74,91,23,89,68,67,57,60,80,4,96,78,93,12,30,2,61,93,93,35,69,63,10,20,4,36,40,46,35,88,69,14,14,17,64,76,23,21,81,16,92,85,98,25,46,88,86,12,63,31,24,52,21,48,61,14,34,74,9,8,22,70,91,8,38,16,78,0,94,43,77,23,91,10,77,36,12,81,67,52,64,73,79,17,14,69,17,48,29,35,92,36,87,100
2916_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
2917_0,40,57,74,22,46,75,42,20,90,93,40,1,57,52,45,3,39,25,33,15,32,78,10,30,26,42,10,36,87,46,25,30,15,24,82,84,95,13,60,49,61,49,9,44,99,91,68,53,79,8,62,65,44,35,47,15,25,69,46,1,51,53,43,15,29,79,17,29,70,79,99,57,57,98,72,22,59,53,95,3,53,5,7,24,85,99,56,85,71,18,47,38,62,28,91,8,57,72,39,4,75,14,67,61,0,85,93,58,24,74,68,35,10,86,24,66,16,94,100,95
2917_1,9,44,87,24,57,65,70,30,92,79,31,96,72,67,68,63,75,92,80,68,20,94,33,56,22,90,10,23,84,92,84,53,73,63,5,48,33,60,17,86,47,83,22,89,61,30,13,2,85,71,16,79,8,71,72,11,5,2,53,80,43,69,65,44,7,34,85,93,49,31,44,84,76,32,3,3,95,87,4,76,14,31,36,46,12,99,0,23,19,96,99,86,96,91,55,2,54,12,89,10,86,99,28,83,35,49,38,98,13,20,86,47,8,63,23,15,12,34,35,11
2917_2,97,13,73,82,32,37,32,51,63,24,97,84,24,16,60,0,36,53,16,53,84,66,26,68,5,55,71,7,60,45,40,66,89,31,58,69,92,26,72,10,14,31,29,64,65,60,18,16,60,78,40,72,56,31,44,35,47,39,41,59,46,3,69,2,21,14,12,81,43,69,100,23,25,93,21,89,26,64,62,30,92,58,0,32,97,16,42,2,99,31,97,71,36,2,66,98,35,2,82,21,75,76,73,19,90,39,89,30,89,10,36,55,32,43,88,11,87,21,93,54
2917_3,68,17,86,52,70,100,1,78,36,17,77,18,8,13,41,3,48,47,75,15,85,42,41,36,29,55,79,7,33,24,78,65,28,61,62,85,68,39,33,10,95,100,3,23,48,28,99,62,17,7,38,48,23,21,44,66,92,34,39,93,89,78,46,35,2,54,73,43,39,10,39,90,6,71,77,7,53,0,86,81,78,77,13,68,21,81,67,73,18,48,82,16,74,30,5,6,44,24,87,92,32,21,59,65,71,49,25,99,17,54,2,65,97,44,54,52,92,6,66,4
2917_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
