P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
222_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
223_0,93,84,23,30,67,24,80,91,28,83,15,37,67,73,35,8,1,54,65,61,90,0,8,7,53,41,48,74,82,62,37,47,66,67,12,8,42,8,0,50,13,35,57,21,44,71,6,22,62,68,78,76,24,91,67,82,40,53,30,80,12,77,73,49,24,63,63,89,37,69,46,38,63,67,22,39,90,91,60,71,69,94,21,51,33,24,97,98,34,62,68,39,56,84,33,35,95,20,35,93,66,28,44,33,53,81,25,49,48,62,16,0,67,56,2,19,26,38,38,34
223_1,72,23,8,14,26,36,18,97,80,41,5,52,62,4,98,11,86,64,9,67,59,40,59,79,5,0,44,1,76,63,63,41,19,88,19,78,33,87,21,46,42,64,78,10,2,5,32,49,46,76,32,41,71,92,47,78,18,72,85,57,13,92,55,26,35,26,76,96,78,66,15,74,68,14,21,37,0,91,98,37,37,89,20,95,84,38,54,8,38,98,36,22,41,83,31,16,43,64,95,29,70,20,68,2,60,61,13,63,88,33,60,23,55,99,42,47,36,87,49,91
223_2,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544
223_3,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634
223_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
224_0,72,75,76,100,71,59,70,30,96,11,88,58,56,80,18,54,81,27,75,92,18,66,86,3,50,24,55,25,51,86,36,63,90,66,53,74,81,95,4,64,84,84,91,58,80,55,56,15,17,79,21,35,8,68,83,92,66,31,44,5,39,34,52,87,93,78,96,80,62,60,95,3,34,23,27,36,91,11,18,57,30,99,10,86,59,24,95,25,21,85,98,87,5,77,33,62,14,25,50,43,71,8,29,53,3,27,56,83,64,52,82,46,36,12,42,32,34,78,71,63
224_1,74,32,67,96,77,74,21,99,82,24,1,47,71,59,69,2,68,34,17,95,37,17,48,65,48,64,57,22,98,53,57,45,60,94,43,100,24,36,94,67,85,0,69,98,98,66,69,46,35,89,48,95,21,91,42,48,90,39,17,93,79,31,6,23,33,52,96,47,12,26,6,87,72,90,17,25,24,29,29,25,72,24,43,5,56,11,46,10,100,89,35,82,43,80,72,41,7,72,98,89,1,62,11,76,89,47,12,56,67,44,76,50,89,97,6,28,28,46,72,7
224_2,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263,9263
224_3,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
224_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
225_0,75,75,37,16,18,64,21,24,79,7,63,22,46,97,66,58,28,98,14,26,56,7,43,69,38,9,66,55,100,70,51,1,13,32,65,48,69,29,18,68,3,63,67,50,78,41,51,68,62,60,90,9,9,73,6,2,49,8,70,54,96,50,39,34,7,33,70,81,100,67,68,25,49,69,24,65,5,77,50,97,25,38,51,30,3,1,49,84,81,7,45,87,24,51,21,92,14,84,31,93,23,80,99,50,27,98,63,26,72,35,84,98,100,31,49,85,52,25,38,5
225_1,96,4,20,86,24,55,61,24,82,69,46,55,19,3,14,25,71,5,10,9,2,13,62,45,46,88,62,81,3,60,39,6,52,30,97,36,14,99,33,20,66,57,95,3,54,63,53,42,46,17,47,27,73,8,1,13,59,11,42,17,53,68,100,25,14,37,96,5,60,49,58,52,37,43,6,34,20,96,74,67,68,18,15,75,80,91,78,47,87,30,97,42,48,68,61,20,37,29,85,3,17,5,35,62,45,27,14,62,41,64,61,0,20,70,29,4,30,4,37,86
225_2,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038
225_3,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663
225_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
226_0,17,48,85,30,15,69,93,82,14,20,55,13,81,54,71,24,79,23,59,43,84,12,76,21,63,27,14,45,2,59,74,38,16,87,79,83,25,30,55,42,97,20,8,100,47,26,97,32,85,7,24,30,44,81,51,19,37,87,89,2,29,29,23,95,59,98,90,38,21,60,24,67,72,56,66,42,30,67,6,63,90,77,20,6,86,19,10,91,40,68,78,12,7,8,62,58,7,60,83,20,39,5,86,33,89,90,28,63,87,40,56,69,51,17,96,44,11,33,0,53
226_1,17,67,90,22,28,95,55,83,24,0,21,80,1,44,76,24,72,72,22,82,23,78,51,89,1,89,78,16,46,92,68,13,92,65,78,0,40,89,59,39,70,85,19,53,17,84,9,74,61,31,95,31,11,24,34,59,0,49,72,46,19,42,91,36,99,22,18,5,79,49,100,78,52,48,6,14,8,23,48,21,70,83,41,87,72,97,58,63,26,34,46,12,15,59,67,61,63,1,78,58,12,95,86,27,2,35,77,71,29,45,33,49,27,91,7,38,90,68,37,87
226_2,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675
226_3,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158,2158
226_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
227_0,100,73,20,58,92,78,38,8,11,82,30,18,9,77,85,24,89,44,93,6,3,87,14,51,44,25,15,91,60,31,32,27,32,73,30,25,30,80,59,28,69,10,15,61,58,54,87,81,27,81,12,65,7,27,58,34,83,94,80,9,79,55,90,85,18,16,31,92,77,35,85,13,29,2,18,76,90,46,33,50,45,59,0,95,47,67,37,57,4,76,9,14,96,64,83,1,96,1,49,98,26,41,54,86,12,7,34,84,54,100,62,58,82,26,68,62,92,82,80,20
227_1,82,81,70,51,71,62,34,2,32,65,93,13,25,8,20,15,60,95,46,26,4,94,95,90,3,48,31,84,76,87,65,73,37,25,48,71,73,56,85,61,23,47,49,44,9,77,56,28,18,43,94,4,19,54,46,68,27,54,98,77,24,80,100,78,90,34,79,58,19,43,66,71,60,69,50,22,76,19,47,89,14,43,75,66,10,4,45,23,25,90,38,18,17,24,23,91,7,77,59,56,23,24,65,35,49,98,5,51,28,81,27,53,54,99,4,25,63,22,5,62
227_2,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267
227_3,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
227_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
228_0,60,10,56,95,22,69,51,28,86,27,47,95,93,31,31,0,40,61,87,91,43,59,52,65,94,88,83,37,61,78,59,80,56,5,49,0,16,32,33,24,43,32,18,19,42,56,23,100,0,38,5,2,14,52,66,15,68,17,82,78,91,41,21,20,58,52,54,18,40,9,81,59,92,100,69,83,46,96,32,91,33,16,34,31,27,55,83,37,5,17,50,90,5,64,21,49,5,22,22,36,91,9,23,75,11,6,63,88,83,68,99,0,12,41,73,71,42,20,64,65
228_1,86,80,63,37,33,92,44,31,11,9,79,55,91,29,13,80,2,27,26,72,83,9,86,24,35,17,0,3,6,23,76,40,21,51,34,84,43,25,22,79,72,89,57,90,66,64,6,80,29,60,89,97,31,14,32,28,26,71,41,46,85,15,56,46,54,1,73,55,32,27,23,43,92,48,59,84,91,92,83,25,43,30,76,2,73,60,27,44,66,83,53,43,12,88,41,99,5,55,10,4,70,59,58,70,18,71,12,66,97,19,31,36,67,66,18,55,47,8,7,5
228_2,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122,4122
228_3,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312
228_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
229_0,51,57,34,37,95,2,61,6,85,91,27,61,35,66,8,32,69,4,69,43,28,21,64,14,87,16,61,18,72,27,63,80,43,57,2,60,93,37,85,18,13,86,47,6,42,88,86,44,39,48,82,64,98,55,34,48,62,2,45,10,89,43,7,21,91,26,43,55,76,10,2,83,80,23,72,96,29,85,41,56,20,65,71,66,74,22,41,40,82,83,19,69,59,98,51,78,46,4,74,75,71,0,89,86,14,46,7,36,19,33,41,93,87,39,93,61,39,58,84,19
229_1,73,84,32,86,42,90,39,74,39,62,27,28,31,21,2,45,36,51,8,26,43,25,80,3,74,28,60,30,71,31,34,89,36,9,2,57,15,25,15,13,52,75,88,66,81,23,24,15,63,64,24,50,49,77,34,47,82,17,42,97,56,79,85,30,81,76,77,88,44,60,15,68,61,68,47,69,100,43,77,12,22,4,59,19,91,5,94,8,55,76,93,89,77,76,81,93,64,94,13,34,61,86,71,1,37,35,13,44,74,35,69,61,29,67,69,74,86,55,79,42
229_2,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884
229_3,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
229_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
229_0,51,57,34,37,95,2,61,6,85,91,27,61,35,66,8,32,69,4,69,43,28,21,64,14,87,16,61,18,72,27,63,80,43,57,2,60,93,37,85,18,13,86,47,6,42,88,86,44,39,48,82,64,98,55,34,48,62,2,45,10,89,43,7,21,91,26,43,55,76,10,2,83,80,23,72,96,29,85,41,56,20,65,71,66,74,22,41,40,82,83,19,69,59,98,51,78,46,4,74,75,71,0,89,86,14,46,7,36,19,33,41,93,87,39,93,61,39,58,84,19
229_1,73,84,32,86,42,90,39,74,39,62,27,28,31,21,2,45,36,51,8,26,43,25,80,3,74,28,60,30,71,31,34,89,36,9,2,57,15,25,15,13,52,75,88,66,81,23,24,15,63,64,24,50,49,77,34,47,82,17,42,97,56,79,85,30,81,76,77,88,44,60,15,68,61,68,47,69,100,43,77,12,22,4,59,19,91,5,94,8,55,76,93,89,77,76,81,93,64,94,13,34,61,86,71,1,37,35,13,44,74,35,69,61,29,67,69,74,86,55,79,42
229_2,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884,2884
229_3,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402
229_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
231_0,92,64,41,8,70,80,70,39,2,85,65,65,55,86,42,30,43,2,40,0,9,38,2,82,31,34,75,100,8,100,46,82,91,52,83,62,32,99,24,40,91,23,47,87,18,44,16,6,53,29,77,18,61,22,98,4,14,57,92,12,18,91,2,24,45,56,44,85,53,82,59,81,38,100,42,81,66,96,33,74,45,32,82,90,67,86,84,16,11,30,18,88,100,61,73,0,51,95,0,76,91,75,85,31,20,72,7,51,81,80,0,91,52,93,46,3,91,41,10,15
231_1,84,92,36,33,100,54,87,94,63,72,56,42,25,7,50,61,42,32,66,23,91,45,49,99,32,62,79,51,94,15,79,62,26,21,65,49,57,17,94,5,61,98,88,52,60,67,71,77,33,16,12,74,71,91,19,57,96,78,4,80,44,51,64,49,30,73,9,64,52,99,65,7,40,29,95,51,53,68,49,4,80,86,97,67,7,35,41,91,23,33,94,5,38,97,89,57,57,47,82,50,15,8,61,86,56,70,97,51,85,34,99,53,7,88,48,67,4,34,64,74
231_2,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816,3816
231_3,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596
231_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
233_0,10,88,31,53,40,76,50,62,8,43,91,72,27,72,30,65,49,75,9,42,5,81,75,4,68,5,88,16,42,10,66,24,40,3,47,37,1,91,33,37,100,85,17,63,27,96,1,98,10,21,29,37,79,23,57,83,50,86,72,1,2,45,13,51,27,33,45,41,52,100,27,28,86,12,53,54,43,31,12,4,34,71,72,19,50,37,66,90,30,51,73,66,97,12,91,15,14,100,7,48,1,6,38,13,93,92,42,45,29,40,59,64,51,6,79,69,96,60,93,81
233_1,84,37,98,75,88,39,44,73,19,65,34,97,47,29,48,80,84,24,14,54,8,95,75,87,47,38,26,60,65,42,99,51,84,7,29,81,45,51,35,10,38,3,3,79,39,48,5,51,40,42,58,40,18,47,90,36,73,20,67,16,37,51,63,75,26,22,91,83,99,60,14,50,45,56,28,26,81,63,94,29,20,46,4,18,25,61,78,3,85,5,50,59,2,26,13,4,47,90,42,84,29,80,92,96,59,28,18,61,0,89,44,12,10,38,1,84,81,86,76,41
233_2,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337,2337
