P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
112_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
113_0,93,67,5,34,72,22,67,93,27,3,84,78,25,9,84,33,25,44,60,26,52,85,6,63,97,88,29,3,36,23,14,86,4,37,55,97,11,46,74,46,1,32,35,53,26,7,20,40,23,80,75,38,27,37,76,53,9,75,58,43,17,2,7,91,49,59,52,38,2,28,69,46,46,68,27,89,48,69,84,67,31,91,94,4,20,51,49,72,66,46,79,24,65,99,57,39,90,57,94,77,29,36,26,15,14,69,85,40,83,54,10,89,33,75,35,98,95,53,85,87
113_1,69,7,38,80,99,46,16,17,100,93,5,63,89,60,61,73,43,36,2,84,93,44,98,25,29,50,64,82,56,41,25,81,79,7,85,76,13,70,61,25,23,19,69,55,1,85,21,32,72,19,64,52,57,55,22,72,68,74,44,67,29,72,26,38,5,96,17,55,31,9,43,74,22,75,64,2,29,79,27,26,59,24,77,65,23,90,84,78,50,32,26,63,72,54,8,57,1,13,80,66,0,18,3,72,3,90,91,6,35,5,99,16,8,89,24,74,80,93,38,56
113_2,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142,8142
113_3,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685
113_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
114_0,41,4,29,91,82,70,23,79,0,34,73,37,65,57,39,19,24,48,97,47,1,30,77,33,39,7,44,46,59,43,6,53,69,14,43,26,76,1,56,47,39,34,53,59,50,80,67,49,67,87,26,24,75,19,38,3,1,100,48,25,88,81,10,33,5,81,25,19,95,89,35,99,70,79,77,42,33,40,71,29,57,38,73,67,82,7,72,15,28,80,32,71,44,27,1,2,64,34,16,96,32,57,65,29,31,48,90,13,59,69,16,37,6,14,62,9,81,53,19,14
114_1,45,99,24,8,70,96,69,11,83,27,8,29,6,42,18,49,27,63,48,83,91,87,46,18,62,32,60,68,19,85,22,13,84,47,93,27,93,44,45,74,5,73,41,41,43,11,49,12,40,1,52,94,63,81,93,14,9,43,89,36,93,72,2,30,27,93,9,19,21,85,19,3,34,27,8,68,80,62,69,61,79,63,93,23,37,71,3,78,69,41,28,80,29,73,35,66,79,17,95,15,62,68,93,23,98,54,90,81,78,59,12,22,41,7,88,12,61,59,48,19
114_2,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271
114_3,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622
114_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
115_0,51,71,59,46,83,13,28,47,16,76,34,40,63,41,17,33,4,72,7,39,92,10,56,73,74,21,88,11,94,93,46,36,75,18,14,66,32,34,2,58,80,6,6,67,29,71,54,43,48,11,32,15,97,39,86,1,49,71,88,57,86,65,7,24,27,65,8,67,4,56,55,3,60,43,60,26,52,44,19,16,59,73,67,48,51,58,43,58,89,1,0,3,32,26,16,68,76,34,99,87,94,52,45,31,12,78,96,44,48,34,38,14,43,97,9,84,7,68,74,17
115_1,45,71,3,48,94,30,93,100,19,12,51,45,39,91,97,32,49,51,43,63,71,24,96,39,80,13,67,35,31,54,7,8,26,68,76,15,23,81,63,54,27,90,16,37,59,26,73,39,77,62,71,19,34,15,8,41,52,23,12,30,100,12,24,47,33,72,35,1,81,2,44,99,30,64,45,0,72,35,51,76,74,40,71,74,69,78,80,58,84,12,85,100,48,23,88,43,4,71,5,50,17,58,44,50,35,55,1,99,28,81,6,33,93,66,35,87,19,52,47,57
115_2,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485,6485
115_3,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
115_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
116_0,62,45,20,100,78,79,69,63,46,36,8,73,23,72,59,35,46,16,1,14,75,24,15,67,65,11,21,59,5,1,29,55,10,5,47,14,9,4,20,3,92,95,55,3,96,73,82,86,36,91,62,46,56,14,60,16,84,68,50,69,17,5,34,86,0,79,9,90,93,6,17,49,82,94,16,5,16,41,20,56,15,2,73,100,43,61,88,36,42,2,42,69,84,39,48,37,0,91,33,17,6,51,58,99,71,72,45,64,90,44,97,2,8,30,65,96,94,78,49,27
116_1,74,32,86,22,10,85,46,54,99,17,99,35,84,33,86,52,11,8,86,24,94,64,52,95,70,66,11,11,89,15,20,50,73,35,19,39,80,71,58,3,19,94,33,87,50,76,5,10,61,74,2,56,2,54,38,93,78,30,52,67,53,34,47,47,66,72,70,35,88,95,48,20,26,92,59,89,23,21,14,97,21,81,34,96,48,46,90,49,55,97,12,31,46,62,17,54,57,100,59,21,28,52,22,56,84,89,67,41,78,77,5,33,58,88,92,84,74,34,13,73
116_2,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086,16086
116_3,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390
116_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
117_0,28,72,14,44,81,30,35,82,53,11,56,78,24,29,63,14,91,39,46,24,34,57,34,40,55,0,84,0,69,80,11,91,52,18,37,74,94,69,84,1,31,43,82,84,0,57,24,37,40,92,85,52,68,62,78,69,50,20,21,90,83,59,47,54,42,83,52,88,47,62,1,55,62,9,79,26,21,58,26,74,67,61,79,8,16,37,29,11,10,65,17,24,12,11,14,95,21,18,95,33,33,85,54,0,87,14,16,79,93,32,21,39,83,59,33,45,5,47,78,27
117_1,34,58,69,43,72,12,92,74,73,20,51,76,97,13,63,23,90,98,80,24,18,14,89,70,99,75,62,87,47,85,98,50,36,55,8,1,44,58,35,85,15,52,73,23,2,96,64,93,45,65,61,2,56,37,99,79,40,76,0,32,57,12,33,33,27,55,2,19,15,97,62,32,23,62,32,8,13,40,40,44,66,15,62,82,45,38,51,47,3,27,77,49,39,61,84,16,86,25,0,6,6,5,66,73,88,78,1,75,59,26,37,98,67,59,13,10,35,51,64,80
117_2,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966,4966
117_3,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
117_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
118_0,95,84,84,8,42,64,39,76,54,88,61,51,55,92,36,83,59,10,77,13,90,6,6,68,74,35,97,58,16,1,61,48,71,2,15,75,36,100,91,15,1,72,4,68,36,25,2,50,39,3,22,66,7,82,57,60,58,17,42,97,50,35,18,49,77,44,84,1,35,97,31,44,39,68,58,55,53,23,40,2,28,2,1,66,80,16,20,97,53,42,15,54,87,12,29,77,25,84,25,94,75,99,25,48,79,66,15,76,21,37,97,85,20,75,10,32,67,54,86,49
118_1,0,4,17,40,26,34,12,19,75,58,50,2,87,42,84,29,95,44,98,86,36,68,45,27,32,46,12,2,87,44,8,93,56,60,86,49,51,26,31,80,75,11,10,46,35,37,11,86,44,12,47,48,20,2,49,82,61,78,56,96,43,33,57,16,51,13,83,15,18,4,92,71,0,16,44,96,33,20,49,57,81,73,62,83,73,24,95,71,91,94,84,67,65,84,59,24,31,51,33,56,97,90,83,26,70,29,29,86,9,74,68,76,60,2,56,23,70,75,86,23
118_2,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475,1475
118_3,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
118_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
119_0,55,36,70,3,60,51,13,40,60,33,34,62,7,5,88,33,98,30,91,8,36,94,87,32,19,94,86,64,93,67,97,41,85,10,40,47,40,29,32,40,0,70,44,38,55,31,39,64,58,29,96,26,39,68,0,95,1,24,55,66,68,16,91,16,6,67,63,85,67,91,73,84,11,26,29,1,19,8,49,22,1,51,1,21,31,95,12,88,8,12,74,62,12,45,18,6,21,96,84,76,48,27,0,54,33,7,43,37,96,73,19,50,96,13,66,61,44,25,84,37
119_1,68,75,87,85,54,9,17,37,24,61,5,25,19,28,83,21,47,97,15,11,95,64,99,43,73,91,48,30,21,84,15,6,62,78,22,48,100,8,80,29,87,28,97,58,79,6,58,98,4,55,89,22,8,5,61,76,67,20,88,99,26,81,43,67,25,31,60,17,35,5,54,89,30,19,6,85,34,63,94,37,69,15,74,72,30,3,31,39,43,87,63,64,40,7,91,41,29,31,19,4,59,32,23,5,55,76,51,50,10,46,58,30,70,55,71,5,73,52,25,5
119_2,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361,10361
119_3,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
119_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
120_0,57,6,48,92,91,34,88,56,36,79,75,77,22,21,69,13,81,55,60,28,30,69,84,68,54,74,61,56,7,15,89,49,67,21,77,16,67,74,84,70,96,79,82,35,89,8,91,26,11,8,34,33,82,14,71,15,0,65,36,83,45,47,50,59,89,4,11,85,69,50,85,88,74,24,49,84,90,34,92,25,15,5,98,94,65,71,58,23,27,71,44,73,35,79,81,89,54,66,65,51,80,32,35,16,45,55,15,20,74,39,7,43,76,76,87,43,11,100,37,47
120_1,87,37,77,65,65,30,39,32,97,63,50,71,64,43,33,60,89,1,47,93,51,91,89,10,86,39,58,74,44,10,89,9,19,13,78,48,71,91,87,34,17,73,34,6,51,95,16,100,33,89,3,85,83,32,68,56,79,63,11,83,75,98,10,52,51,93,15,12,100,29,33,74,81,33,28,30,66,76,73,28,13,78,61,33,93,67,49,96,78,32,2,62,46,74,55,43,87,86,89,28,31,59,33,16,67,62,28,28,24,20,82,45,100,74,67,46,46,58,75,93
120_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
121_0,5,56,6,39,47,63,60,24,33,7,30,15,98,87,99,88,63,50,47,67,51,76,0,76,40,30,48,85,87,13,75,21,56,91,15,54,61,58,25,39,85,72,22,53,74,92,14,32,74,74,14,8,16,65,76,100,60,33,26,74,96,30,10,6,26,89,0,21,55,85,94,5,13,99,85,24,70,31,67,17,67,100,51,21,90,28,24,54,25,81,5,47,21,34,75,23,85,18,36,61,92,80,20,1,98,18,94,93,34,30,59,98,56,24,29,7,66,25,77,62
121_1,9,79,29,11,42,57,4,18,22,0,39,42,33,62,86,52,12,2,60,97,54,38,65,22,51,85,83,47,86,82,11,15,99,18,80,22,51,78,76,43,15,27,77,46,68,17,98,79,86,66,63,10,12,7,32,77,89,36,12,40,89,20,86,33,100,56,89,74,14,78,3,69,70,27,93,61,75,96,68,76,28,6,60,71,56,32,36,15,10,99,45,51,61,46,46,47,55,51,86,36,75,76,66,76,80,44,22,16,7,15,49,23,25,84,46,94,35,4,82,74
121_2,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767,33767
121_3,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122,7122
121_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
122_0,10,35,72,99,47,67,76,6,65,39,7,80,26,28,84,1,68,81,91,90,75,92,47,45,38,14,15,4,91,56,96,65,57,8,10,25,56,3,9,48,79,43,3,72,6,46,58,99,9,24,35,99,35,16,51,37,1,53,92,82,10,69,33,21,47,54,52,51,16,77,42,70,72,40,24,25,25,86,16,93,36,24,3,58,64,75,47,16,27,27,60,99,41,7,72,4,8,38,89,97,85,63,75,79,10,23,62,22,2,88,3,56,39,0,86,37,87,98,88,45
122_1,29,58,30,33,9,43,6,79,54,100,91,34,0,63,10,44,92,76,10,44,30,25,10,12,19,55,38,10,20,86,87,14,18,8,43,39,85,49,51,59,9,19,22,54,1,90,45,56,82,48,70,54,45,82,63,55,1,32,36,28,5,20,44,34,72,23,64,2,59,91,68,86,37,31,75,16,21,15,93,98,1,64,29,92,2,38,50,20,44,15,64,52,47,15,65,96,1,77,44,39,51,58,10,11,19,71,51,0,66,90,37,2,69,27,42,73,87,99,62,23
122_2,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482
