P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
478_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
479_0,16,46,11,59,3,71,48,34,46,3,79,54,70,75,33,30,27,12,82,94,76,41,41,82,6,73,70,57,92,76,18,50,93,16,34,4,81,80,34,84,88,63,50,68,41,43,60,70,62,35,16,64,40,23,3,29,50,51,16,94,85,30,23,90,68,32,94,65,65,78,53,98,88,86,59,37,55,74,76,8,97,14,31,24,37,68,23,83,53,29,57,74,15,17,21,58,90,28,1,22,58,87,7,85,61,30,65,18,48,0,14,61,97,59,36,31,2,24,26,66
479_1,48,22,84,1,43,21,24,53,92,36,50,38,91,28,79,53,67,39,89,97,63,12,84,84,63,96,85,37,85,87,54,94,54,47,98,80,67,64,38,92,66,95,17,41,95,37,2,96,59,65,100,91,7,95,0,22,33,69,50,48,34,58,22,84,96,60,78,69,37,17,52,55,24,78,10,91,74,38,47,42,3,33,57,26,76,27,13,22,92,93,6,5,91,51,80,53,84,86,5,15,77,39,98,65,3,15,67,96,71,41,58,93,26,92,94,16,22,46,56,31
479_2,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
479_3,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
479_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
480_0,62,74,15,44,81,20,30,13,94,44,55,95,36,36,16,8,85,81,100,19,14,1,16,94,0,40,71,83,98,80,52,97,72,67,20,2,90,44,86,25,24,60,87,61,29,91,57,52,17,48,47,8,52,70,32,49,28,98,39,86,28,54,44,43,4,4,18,61,30,85,88,47,6,72,18,43,86,75,0,25,24,12,2,25,36,20,86,69,66,68,39,63,51,14,33,25,71,28,20,69,19,35,19,72,51,59,94,21,10,36,69,57,1,8,3,95,85,56,83,73
480_1,24,35,25,24,94,81,1,88,31,89,98,2,49,12,90,44,52,76,59,16,10,52,100,39,90,22,55,60,65,12,5,89,71,31,54,26,29,72,98,24,66,39,17,20,29,64,53,42,99,61,29,99,6,41,98,86,36,100,19,37,60,34,87,79,95,74,89,87,15,49,15,50,35,52,1,45,72,98,10,15,76,44,91,78,6,67,1,45,79,98,44,57,7,90,79,24,49,20,40,86,36,38,14,68,85,8,19,6,56,87,77,94,85,82,79,22,34,27,47,53
480_2,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309
480_3,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
480_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
481_0,54,12,76,79,50,100,11,80,85,78,50,43,8,39,91,79,58,4,1,45,57,54,17,90,62,91,88,64,5,61,53,16,13,78,48,10,5,17,88,28,28,44,38,65,42,91,45,47,75,34,12,77,85,44,86,60,58,40,51,1,89,74,70,87,79,59,80,29,47,7,89,69,76,83,47,53,26,98,82,63,50,84,63,85,83,41,13,60,58,38,94,68,61,9,83,95,89,55,71,36,39,21,48,70,90,75,5,26,38,40,23,65,25,47,99,57,89,28,42,44
481_1,0,53,2,46,61,30,63,64,1,96,71,43,84,76,87,12,1,76,82,85,99,66,64,64,96,59,33,0,28,85,82,74,7,68,67,18,71,61,42,57,16,22,84,93,59,27,79,83,29,80,63,78,31,2,82,41,89,30,5,55,20,60,46,72,25,12,92,43,60,73,2,37,32,53,10,75,64,98,85,10,19,40,100,1,21,70,61,100,2,74,97,5,57,60,86,31,26,15,19,5,94,38,8,51,60,40,79,95,81,14,5,39,39,57,88,19,34,1,84,32
481_2,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971,9971
481_3,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
481_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
482_0,48,22,89,13,70,47,7,28,75,80,90,23,86,8,56,54,25,2,31,35,31,19,20,56,64,94,51,56,68,23,17,40,26,21,87,39,64,28,12,26,0,4,25,61,54,86,60,29,17,10,78,48,77,48,60,64,22,94,93,13,64,41,5,55,71,17,75,49,19,40,61,50,77,84,48,94,45,83,98,24,1,77,14,2,89,9,20,43,0,53,61,48,34,25,20,67,86,76,81,39,62,6,52,73,54,26,77,61,13,38,19,72,43,41,51,21,86,97,53,94
482_1,17,46,97,88,28,68,55,85,54,41,5,57,28,100,54,10,70,53,36,63,99,92,75,50,44,8,55,2,69,3,19,73,100,61,52,20,54,4,45,39,66,55,26,70,20,73,65,71,64,65,75,88,69,67,30,90,88,51,61,13,96,22,65,42,73,36,85,27,82,12,74,91,11,49,41,17,97,25,79,16,79,70,73,69,78,80,29,46,6,24,25,87,66,73,3,78,26,94,64,32,70,3,97,87,82,29,0,78,60,58,90,67,14,77,98,8,88,61,82,63
482_2,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389,8389
482_3,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
482_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
483_0,31,96,89,27,65,75,76,98,27,20,77,52,41,1,21,11,87,58,51,41,91,54,88,99,40,6,5,37,7,15,42,28,49,26,21,73,3,88,5,59,7,96,10,36,87,71,7,83,10,39,82,46,54,73,92,10,1,73,86,59,96,91,90,95,83,77,21,2,75,42,53,78,1,71,21,44,0,26,38,75,52,14,25,41,84,82,25,89,12,36,16,66,39,75,92,6,75,11,51,18,37,32,79,81,31,17,3,74,38,1,43,68,94,100,79,55,61,97,61,78
483_1,0,100,85,25,10,19,80,8,26,43,13,95,84,52,67,21,79,29,95,63,45,88,96,44,50,6,76,5,49,31,10,39,61,15,27,46,7,84,3,29,57,36,79,91,7,83,77,89,98,42,15,58,87,31,1,73,9,16,25,16,56,35,66,84,52,90,30,7,85,28,39,13,42,21,57,8,70,43,69,42,35,55,21,86,55,67,28,59,94,48,50,48,90,40,68,29,83,25,17,65,77,37,82,86,93,45,74,12,92,52,89,19,31,74,36,69,52,95,50,21
483_2,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993,2993
483_3,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
483_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
484_0,60,5,79,32,63,74,83,77,53,62,29,70,80,90,12,33,30,89,72,85,87,33,64,91,21,78,76,28,42,2,45,13,18,36,94,53,97,35,100,77,3,71,70,23,86,93,93,67,92,24,16,52,7,37,50,71,29,72,76,89,21,12,93,20,23,97,95,81,49,80,61,88,57,31,71,36,37,55,14,10,34,9,86,88,38,34,82,50,72,90,30,17,40,98,41,31,20,18,19,90,72,94,48,5,63,79,23,79,67,92,42,13,69,70,84,40,4,12,75,93
484_1,43,26,100,31,89,89,41,83,20,20,92,96,49,48,18,35,56,55,35,40,31,87,54,58,34,36,79,6,80,24,32,46,76,22,56,58,22,13,93,59,22,23,93,27,34,93,18,37,88,76,93,78,91,8,0,53,35,95,39,39,69,73,6,42,24,74,38,95,41,40,66,57,75,8,64,26,88,81,17,84,79,68,63,36,47,44,83,80,25,27,73,29,70,12,21,35,53,68,19,82,39,49,11,41,24,6,0,42,99,94,5,92,9,79,37,80,100,24,37,46
484_2,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487,3487
484_3,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115
484_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
485_0,75,30,29,36,69,22,26,65,88,43,75,41,58,26,43,0,15,80,63,19,60,30,29,81,74,0,11,67,9,66,17,73,48,32,45,30,45,92,55,41,27,11,86,57,93,21,15,84,80,5,6,36,32,6,24,0,70,75,20,51,21,93,37,70,92,67,5,0,46,57,72,59,44,95,87,6,22,8,32,22,1,15,10,97,81,1,94,92,53,39,95,75,93,34,25,52,70,68,77,32,51,86,67,35,18,84,6,92,28,62,28,36,15,81,5,90,77,19,34,5
485_1,16,89,98,34,96,28,46,21,56,40,2,10,28,45,27,79,71,78,0,19,25,93,72,67,99,44,93,33,81,86,94,92,14,100,63,25,70,22,26,25,88,1,22,89,40,83,93,9,33,96,79,82,79,87,17,28,13,89,15,52,88,23,44,1,77,63,27,97,96,4,100,1,6,24,5,86,35,100,14,19,70,85,2,0,45,32,94,57,25,41,35,9,72,64,54,42,53,28,61,38,83,85,90,21,3,20,13,31,91,86,10,5,62,45,84,12,38,36,86,38
485_2,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896
485_3,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
485_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
486_0,74,22,43,56,100,81,40,94,52,48,8,32,65,62,74,81,99,79,7,96,83,63,36,78,10,80,12,2,0,79,3,2,53,18,15,14,10,43,16,17,8,1,49,36,1,64,30,39,29,99,66,38,54,28,15,25,23,35,45,86,26,80,12,30,47,32,91,97,87,34,28,92,97,84,10,34,63,88,76,26,47,22,18,96,53,36,18,14,34,81,9,32,7,81,56,83,68,84,26,89,86,69,94,28,57,55,44,16,4,40,16,3,55,19,22,25,7,5,77,10
486_1,47,21,67,48,93,82,4,26,46,39,69,44,34,85,22,73,94,60,12,86,9,51,71,38,68,51,2,68,62,27,100,0,6,11,7,82,20,96,92,0,95,92,46,89,87,100,81,21,56,59,37,9,81,15,86,29,69,90,79,93,74,50,59,82,54,55,19,30,87,35,4,45,94,50,97,25,65,73,69,84,27,36,75,88,69,98,55,89,8,11,48,72,54,35,27,86,59,80,59,45,5,71,90,91,73,95,31,79,22,6,88,56,98,40,74,94,50,31,32,51
486_2,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469,5469
486_3,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
486_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
487_0,3,50,25,8,29,60,40,17,23,1,75,44,79,89,52,4,56,43,23,48,6,71,33,96,41,12,65,73,86,56,56,44,46,94,52,76,60,95,48,99,29,22,27,60,4,41,57,36,64,83,33,64,23,75,77,38,58,12,54,80,34,91,17,92,75,79,2,35,1,32,5,46,8,87,48,9,91,57,86,1,44,7,95,68,5,93,73,0,31,28,14,94,11,55,85,65,79,60,82,26,68,40,58,39,7,74,30,13,19,94,26,17,19,94,79,65,37,77,62,69
487_1,42,68,100,56,44,94,1,93,69,14,6,92,33,80,73,26,99,74,91,56,23,13,43,51,66,37,9,31,77,98,17,27,39,6,37,18,46,75,74,74,98,7,81,43,65,95,6,20,17,58,64,36,83,54,50,74,2,38,62,41,60,38,56,31,82,44,100,52,88,24,79,15,34,13,79,69,24,53,93,47,31,13,83,97,15,79,45,86,26,50,62,95,57,22,85,52,90,40,0,59,69,43,39,69,1,21,9,77,92,11,79,21,45,2,16,99,65,85,68,46
487_2,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912,2912
487_3,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
487_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
488_0,87,84,35,34,80,29,45,95,70,94,29,99,64,36,83,23,77,88,60,100,79,91,54,42,15,79,98,22,67,6,40,15,65,1,23,9,64,29,46,29,84,54,69,84,61,35,59,11,2,69,8,65,49,53,86,82,8,69,88,69,67,37,14,12,79,62,91,80,66,42,17,19,22,32,65,25,84,33,30,17,48,28,12,16,20,31,9,62,48,52,76,55,85,0,54,97,45,86,66,82,60,51,98,28,28,8,60,68,8,0,29,18,40,75,72,92,50,98,92,73
488_1,47,7,50,65,49,50,62,46,27,35,35,62,55,58,56,71,29,45,20,54,54,96,8,15,95,14,19,97,40,11,84,29,85,66,28,71,95,40,50,65,43,23,32,57,2,21,0,85,98,99,77,7,78,65,57,41,57,45,31,4,32,7,85,0,18,27,58,36,35,28,41,41,68,57,89,9,33,16,92,99,92,71,77,4,81,2,36,7,2,99,75,85,40,59,69,71,47,61,23,50,55,47,27,86,83,98,37,76,26,28,46,20,95,33,64,12,1,56,10,98
488_2,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602,7602
