P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
697_3,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456
697_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
698_0,83,47,89,62,81,89,26,72,81,62,35,70,17,55,85,16,64,11,8,98,3,61,7,2,36,0,97,24,11,39,14,26,4,71,78,32,13,78,64,6,73,53,86,81,100,20,4,51,41,54,45,39,1,50,36,74,5,12,81,98,0,27,95,5,54,22,59,40,47,10,92,63,50,86,63,29,56,43,91,43,50,27,94,3,57,46,18,41,16,80,100,38,6,20,78,56,21,99,60,42,70,59,100,2,95,58,79,57,64,11,8,62,49,38,40,66,99,37,0,91
698_1,94,27,23,62,50,62,79,13,12,3,75,81,90,3,64,42,59,70,63,44,92,75,43,91,69,19,1,30,2,67,3,97,98,78,10,66,52,63,39,39,94,10,6,89,58,13,94,50,85,55,19,73,34,56,95,26,18,18,65,5,25,64,4,28,40,83,41,14,19,76,36,23,95,6,87,50,33,82,5,92,56,31,47,73,4,96,99,44,21,12,65,80,46,29,31,98,82,15,39,67,7,61,35,55,54,76,42,14,41,64,26,66,14,8,12,37,17,44,63,33
698_2,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040
698_3,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487
698_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
699_0,15,31,24,25,83,100,17,33,43,44,64,60,52,1,94,23,26,67,88,79,40,38,15,27,28,17,46,31,42,38,53,67,69,50,66,7,21,54,17,48,44,24,53,11,61,67,81,9,44,9,58,41,3,45,33,9,29,4,64,37,46,42,80,11,42,70,26,68,30,88,65,25,26,54,38,15,52,60,49,66,50,56,22,73,92,49,1,19,84,96,35,53,89,90,100,97,59,84,18,1,18,71,61,41,66,28,23,53,12,18,29,48,74,58,18,43,50,36,90,11
699_1,83,42,26,23,77,94,11,75,100,30,40,59,98,53,38,70,73,89,75,57,97,73,43,96,73,26,59,90,84,5,62,98,57,74,79,31,95,44,33,20,14,94,75,24,24,34,71,20,39,81,100,8,50,100,53,57,7,31,24,44,64,67,11,37,72,36,4,39,59,39,53,8,1,89,89,35,89,59,40,70,20,79,15,77,62,96,75,34,39,61,88,9,33,22,62,85,51,87,97,36,96,26,44,69,12,47,33,11,72,92,46,2,79,87,41,59,65,24,47,61
699_2,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382,19382
699_3,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286,2286
699_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
700_0,7,36,82,94,66,56,68,26,90,85,81,21,39,16,27,54,66,9,14,78,100,58,72,8,22,50,78,19,73,96,16,86,69,81,74,69,86,83,74,93,8,28,76,6,29,64,2,50,61,66,1,98,60,79,79,91,64,49,73,30,39,54,35,19,41,37,82,84,23,37,24,94,3,76,44,18,37,35,41,27,43,42,82,6,97,73,36,6,37,21,76,97,51,91,74,30,47,96,36,75,76,0,58,54,9,67,77,86,51,77,63,21,61,89,0,46,92,31,87,4
700_1,7,16,62,18,61,3,66,15,73,83,0,8,24,8,68,2,97,95,8,32,99,15,72,33,20,17,69,10,53,21,58,3,34,26,43,37,28,72,92,56,29,10,82,90,7,57,79,7,90,48,9,52,82,59,77,93,40,60,67,56,45,3,73,25,81,53,67,26,92,39,70,78,77,89,52,25,63,83,37,93,62,31,62,100,21,39,86,13,83,18,78,39,55,15,96,16,79,72,79,48,86,15,88,92,0,69,98,98,45,73,79,16,6,5,98,22,13,92,44,94
700_2,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834
700_3,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
700_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
701_0,65,26,53,95,4,35,81,53,10,55,35,50,82,99,46,53,25,7,48,99,8,7,11,66,86,42,77,67,47,46,25,55,57,25,32,56,22,18,7,26,78,92,55,92,78,32,61,50,19,83,4,83,16,97,93,90,18,79,73,88,43,46,70,55,38,59,2,99,76,29,1,47,40,66,70,79,55,82,39,32,32,44,44,76,27,49,1,10,73,98,87,7,91,88,58,44,79,56,28,49,70,10,91,38,70,24,97,23,12,80,97,81,96,85,99,70,54,47,36,81
701_1,87,96,76,31,34,17,84,72,46,81,28,45,87,81,59,90,100,75,29,52,50,13,68,0,80,89,24,80,4,6,35,4,72,36,80,9,13,71,96,98,14,32,73,82,87,49,69,2,42,16,84,7,64,56,12,56,15,8,94,98,70,55,60,37,74,9,65,55,48,69,94,55,67,45,11,70,60,67,83,78,8,71,93,96,71,2,72,17,80,64,80,18,4,45,76,92,24,21,79,34,79,67,17,64,17,39,86,20,40,20,14,74,92,75,8,49,30,52,8,47
701_2,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896,8896
701_3,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
701_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
702_0,38,35,56,49,14,35,76,100,44,56,63,16,14,48,99,100,36,56,50,21,62,33,85,68,21,89,81,15,98,59,39,100,78,25,5,80,13,74,26,82,12,27,7,37,84,42,7,90,12,41,79,49,46,12,48,71,60,68,7,1,2,82,6,45,66,58,35,91,47,22,91,43,78,73,89,64,38,76,59,99,60,50,60,36,24,63,7,60,0,90,76,24,37,99,25,95,1,81,4,62,72,65,57,84,12,34,47,2,3,31,7,23,92,5,98,24,29,8,21,38
702_1,52,5,47,62,93,52,96,70,77,79,28,71,50,100,78,97,79,77,29,70,5,33,97,68,35,50,38,37,8,79,31,94,86,8,33,17,70,2,98,61,20,32,2,95,4,27,27,10,34,72,74,2,59,27,34,16,34,12,38,5,45,53,34,24,79,28,100,15,19,89,31,59,92,66,83,78,36,65,63,8,21,71,49,41,56,88,100,0,12,96,5,89,59,88,12,1,100,56,44,82,63,83,19,3,64,34,27,62,6,79,68,51,38,96,95,53,91,31,3,63
702_2,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489,2489
702_3,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278
702_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
703_0,73,82,78,49,10,77,46,69,43,6,47,6,7,2,40,50,58,2,6,67,37,76,24,53,41,52,10,81,76,54,33,77,81,67,43,76,17,16,24,90,54,11,47,5,46,8,13,81,98,7,37,79,81,11,98,18,73,88,12,100,27,50,90,95,34,94,26,93,100,30,39,31,28,13,77,20,12,47,60,43,30,0,96,95,42,24,99,76,9,43,35,2,92,15,98,70,31,34,69,98,10,55,7,16,89,73,28,96,33,48,28,100,67,23,80,71,32,30,0,34
703_1,27,66,90,34,39,58,82,57,43,94,50,52,51,29,89,97,81,88,61,13,92,43,45,84,72,51,36,40,37,95,22,35,50,65,59,76,68,26,32,96,99,40,41,28,68,53,74,61,42,68,49,70,89,71,30,99,79,72,37,98,87,23,62,89,3,15,79,82,78,15,6,0,43,57,15,42,78,71,48,45,35,89,72,60,52,50,82,70,99,88,68,14,3,33,9,26,3,77,92,85,1,5,6,66,44,35,53,71,100,67,0,49,23,15,70,79,63,91,93,36
703_2,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545,9545
703_3,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894
703_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
704_0,89,58,65,91,93,29,56,72,85,53,6,1,23,79,20,66,71,13,21,54,62,18,89,30,55,8,4,4,81,87,97,6,35,16,88,3,12,42,77,84,50,95,63,48,90,87,20,21,99,64,8,98,17,71,59,22,85,16,71,21,60,4,33,11,47,64,89,57,57,13,14,0,74,77,48,31,96,78,12,24,58,75,24,46,57,61,13,55,86,17,100,16,9,85,46,59,13,92,73,62,89,42,27,39,99,15,27,3,34,60,65,50,91,65,1,70,1,7,94,40
704_1,6,72,80,65,64,56,83,3,62,23,18,80,9,38,95,37,17,86,16,40,41,6,22,46,98,55,83,63,4,19,13,19,72,6,30,34,88,19,96,55,51,31,28,83,86,91,16,22,83,87,25,29,77,60,14,43,34,37,71,22,93,99,11,87,85,40,51,63,91,60,72,62,31,91,0,79,58,16,3,46,81,1,45,47,63,87,87,87,53,29,66,57,17,84,91,87,80,24,41,86,98,23,71,93,94,82,48,0,77,87,56,94,23,19,66,33,96,56,3,75
704_2,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729,3729
704_3,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161
704_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
705_0,32,60,14,29,91,40,63,25,21,34,7,3,0,65,47,75,12,12,16,62,8,76,33,55,55,52,92,15,6,66,65,11,90,31,0,0,63,99,33,59,77,49,97,99,42,23,100,16,63,17,89,81,50,60,88,9,85,83,77,56,64,92,6,77,23,58,74,8,42,7,94,77,63,51,11,32,58,73,72,5,90,76,63,6,12,85,2,60,26,27,66,1,73,38,62,69,7,64,19,57,11,95,18,10,5,47,62,94,66,89,36,72,95,87,81,94,34,2,67,4
705_1,10,54,46,20,65,84,37,42,56,53,25,90,14,35,3,25,32,18,49,44,59,59,15,36,99,87,53,48,59,29,25,69,61,89,80,91,63,38,65,30,99,4,30,63,20,34,46,60,93,64,43,83,54,13,24,74,10,57,48,70,69,72,67,46,85,91,61,7,49,24,37,45,75,28,29,49,3,8,82,78,20,63,27,93,30,25,48,40,64,99,21,21,1,16,26,24,100,75,24,52,33,46,54,80,16,95,57,91,59,97,85,84,95,56,60,57,91,9,18,62
705_2,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309,6309
705_3,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
705_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
706_0,26,22,43,26,10,20,27,99,65,8,51,46,65,91,32,36,31,84,55,26,57,99,36,55,80,91,65,4,72,26,36,33,61,26,50,98,7,60,43,83,58,94,88,35,29,73,73,58,44,95,23,93,6,9,73,76,33,21,66,66,91,50,74,78,74,16,23,96,96,38,73,91,49,93,16,53,1,92,92,34,23,37,58,90,35,80,63,74,35,39,21,82,15,84,30,49,57,77,50,61,55,55,19,26,45,45,51,94,62,93,65,98,32,59,99,20,22,89,24,41
706_1,14,17,26,94,21,54,49,73,22,58,24,51,8,75,14,35,0,51,33,44,12,70,96,59,7,29,87,34,30,52,81,17,22,93,81,95,71,60,95,47,93,100,35,87,8,95,64,26,30,13,1,35,82,12,87,47,25,49,26,76,99,10,69,61,41,94,40,78,75,95,99,4,77,20,57,69,65,53,6,58,16,59,4,32,69,48,91,7,7,46,83,72,70,78,5,35,89,84,41,52,55,40,52,12,46,25,79,35,49,77,7,77,52,83,91,83,79,94,35,54
706_2,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773,6773
706_3,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641
706_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
707_0,36,24,4,0,67,5,40,37,60,58,75,4,13,75,15,27,88,95,5,61,50,64,96,55,16,34,24,24,39,76,94,69,36,56,63,84,42,26,100,12,32,87,20,22,87,39,32,93,70,43,25,12,83,6,67,96,20,61,48,46,84,10,71,57,82,2,62,37,19,44,94,28,15,55,27,97,63,44,77,74,64,44,80,35,19,32,20,60,78,64,71,32,28,81,100,29,30,89,47,85,3,15,21,9,98,95,87,62,47,28,66,19,33,86,27,89,83,84,85,35
707_1,79,13,64,75,24,83,96,87,45,49,100,59,79,8,47,38,29,5,6,34,71,96,84,83,1,84,33,82,6,78,22,24,100,38,13,87,50,77,34,47,55,20,21,11,58,4,59,89,17,30,58,85,47,29,3,8,26,81,0,3,75,6,85,69,22,6,49,90,21,14,84,8,22,42,86,37,77,47,6,68,33,4,10,26,62,49,34,69,80,84,46,16,58,13,79,64,73,17,40,68,96,48,97,8,79,79,49,69,27,17,56,49,6,50,51,13,75,61,33,23
