P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
353_3,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558,6558
353_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
354_0,44,90,17,52,98,35,49,70,61,93,97,32,61,94,48,36,0,33,87,50,87,20,79,15,23,71,22,5,15,74,34,10,1,22,18,77,27,38,27,48,46,83,5,41,96,16,13,45,17,48,31,74,58,61,0,61,96,38,32,68,25,29,80,26,57,29,82,24,63,6,52,85,25,41,16,71,55,68,21,99,22,0,26,14,7,95,21,17,33,61,47,37,53,99,43,21,22,74,7,52,83,86,77,74,7,85,91,41,73,52,90,61,79,46,56,45,78,29,0,63
354_1,98,18,65,35,7,13,28,57,46,22,34,32,8,11,68,16,86,34,75,28,62,11,6,68,53,77,9,35,91,2,15,98,41,23,93,25,32,16,8,62,17,99,5,56,44,38,35,13,81,100,62,28,74,10,72,18,66,80,3,67,18,78,88,41,23,27,24,64,65,47,36,53,89,80,18,53,31,37,9,21,29,3,6,83,11,47,15,30,39,68,32,41,78,77,46,88,26,98,50,17,59,13,3,26,11,68,68,24,17,7,75,57,37,9,16,48,77,80,73,99
354_2,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060,32060
354_3,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356,7356
354_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
355_0,78,0,61,10,46,75,26,78,12,76,36,45,22,40,60,60,64,21,98,93,34,31,21,63,54,23,88,13,57,27,37,86,43,44,78,74,66,25,40,42,52,43,29,21,50,44,14,33,6,84,58,88,29,21,94,0,60,83,53,23,100,89,16,10,10,47,84,71,69,75,26,8,84,20,32,62,8,94,26,27,88,9,61,4,43,50,22,18,54,61,74,35,19,74,76,29,31,35,21,92,13,45,22,91,84,4,57,64,6,92,13,74,41,13,66,65,52,92,77,74
355_1,19,14,53,34,26,8,45,28,90,82,83,38,5,38,25,18,16,22,32,72,86,43,48,39,83,54,33,73,94,74,0,57,95,67,30,80,66,15,82,42,45,0,42,39,3,87,50,66,62,74,85,40,69,76,82,50,25,64,16,81,28,58,84,7,62,12,69,97,55,95,44,33,39,37,83,26,37,66,11,20,77,31,100,55,49,39,61,73,83,1,15,78,24,95,91,28,87,85,75,31,80,4,80,26,46,7,50,67,21,64,18,43,41,87,34,97,29,44,70,97
355_2,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106,196106
355_3,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105,40105
355_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
356_0,36,55,6,54,68,63,47,100,26,11,35,22,31,95,30,20,58,82,75,37,93,71,28,76,29,65,14,78,3,30,53,8,66,27,31,95,45,68,88,0,41,4,16,88,27,21,92,20,16,93,94,84,17,39,34,68,25,75,2,79,32,48,53,73,22,65,51,20,23,62,27,83,88,87,45,55,26,6,57,62,64,75,52,4,32,19,1,17,88,25,27,66,62,47,7,73,8,21,43,32,94,12,77,50,77,55,53,97,34,69,49,3,59,11,59,10,80,53,20,47
356_1,46,31,0,26,10,30,28,2,20,49,14,91,30,11,50,8,93,83,17,17,74,39,7,77,57,100,87,7,4,12,24,32,77,31,44,94,7,91,25,96,69,1,57,37,97,52,17,81,10,66,91,67,52,22,98,30,81,91,26,100,67,95,73,99,42,80,37,24,92,8,62,5,37,59,47,46,77,62,6,84,100,15,26,68,39,5,91,9,15,1,76,55,50,4,70,26,2,29,45,4,21,89,57,58,98,32,45,85,24,79,0,70,22,47,84,55,87,9,49,9
356_2,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603,175603
356_3,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370,147370
356_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
357_0,85,84,9,62,65,84,5,99,37,83,15,82,18,80,8,49,60,77,23,95,57,4,41,68,28,100,21,57,65,7,91,15,20,54,88,95,62,95,6,47,71,9,38,64,99,53,98,64,15,34,81,16,26,32,4,3,93,80,64,80,52,67,29,78,44,42,90,34,66,74,6,84,77,65,30,5,37,25,80,52,18,5,54,83,10,0,47,75,7,31,53,23,30,15,27,95,17,53,76,27,50,58,87,23,86,6,88,64,56,70,53,64,3,18,80,57,20,15,5,35
357_1,23,75,89,33,56,48,56,46,69,21,52,96,53,64,71,14,56,91,87,47,52,19,83,4,2,31,53,77,18,45,47,4,39,3,35,5,98,30,97,0,88,100,78,83,34,55,92,27,35,61,80,93,17,50,97,36,7,22,1,15,30,72,62,68,75,82,68,86,33,18,86,40,7,97,13,99,82,33,44,2,97,21,50,93,70,4,62,75,98,59,83,60,93,79,33,50,55,80,93,8,40,40,26,35,82,11,21,19,70,98,36,9,80,54,74,4,25,39,31,18
357_2,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396,94396
357_3,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376,12376
357_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
358_0,96,18,28,34,45,53,37,2,48,100,46,38,77,16,53,74,25,95,29,84,71,76,60,100,39,2,0,24,84,95,1,53,95,41,77,16,78,92,7,13,92,57,99,58,99,90,14,57,98,13,41,40,69,5,46,33,56,86,12,72,47,40,52,3,86,53,37,10,83,58,88,45,55,76,67,26,64,44,7,52,78,43,65,52,82,30,58,87,87,87,63,66,99,9,30,24,66,41,94,67,2,61,2,68,95,58,62,30,28,97,79,18,25,61,16,13,27,72,46,89
358_1,27,57,20,16,99,63,65,65,95,15,32,21,24,55,70,6,3,84,17,44,16,8,1,94,21,8,57,58,4,0,35,96,79,43,34,98,84,51,4,66,82,23,74,71,84,48,74,49,47,85,38,26,91,25,69,94,30,77,3,45,3,92,79,10,39,74,96,88,36,5,35,28,34,15,25,70,39,42,78,27,69,45,18,71,83,59,60,69,19,12,58,47,8,26,93,41,56,14,75,17,39,60,12,96,1,46,77,93,66,81,74,53,92,12,57,79,57,75,49,17
358_2,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013,131013
358_3,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940,127940
358_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
359_0,77,93,30,60,80,42,41,96,61,49,83,50,91,62,60,39,6,74,22,4,59,47,67,25,77,36,66,75,6,72,46,69,58,70,6,7,5,75,54,1,85,53,64,3,7,2,68,73,79,18,23,5,79,82,37,35,52,68,15,98,5,7,1,94,52,57,7,27,64,8,59,51,32,26,80,76,67,67,1,14,22,45,78,54,84,44,41,54,68,89,0,77,31,81,23,3,10,13,73,6,56,2,45,31,64,17,97,11,14,12,16,76,87,71,75,96,24,57,50,43
359_1,74,0,100,43,51,35,95,38,44,4,16,85,37,65,22,45,54,16,83,56,52,2,79,89,62,94,3,47,16,92,57,26,69,2,29,41,86,87,40,90,37,16,41,23,44,64,28,69,27,29,9,38,88,81,13,6,32,81,53,88,15,24,94,97,15,26,42,34,100,60,31,72,100,59,46,78,22,80,10,97,95,40,97,83,70,52,25,47,73,69,32,38,76,59,47,26,4,81,59,100,11,10,4,43,93,91,100,65,96,48,100,26,3,19,74,55,100,39,4,40
359_2,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311,129311
359_3,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820,62820
359_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
360_0,54,72,98,26,23,22,57,68,14,16,75,94,54,55,95,6,63,55,9,78,26,71,72,25,30,31,36,65,22,70,54,69,70,31,8,20,66,42,92,98,88,58,6,89,2,46,47,6,39,29,3,97,62,2,74,83,46,47,46,71,4,76,11,84,81,15,54,71,28,6,25,83,93,15,75,63,37,90,25,2,37,48,87,67,55,78,100,76,75,73,29,68,76,72,100,46,46,78,66,91,15,73,73,20,45,17,58,38,33,38,65,1,61,37,11,60,94,21,79,98
360_1,88,76,56,100,89,96,72,68,43,11,80,74,82,96,23,39,96,78,95,52,46,7,17,67,88,19,80,19,30,60,15,1,29,67,70,28,93,48,68,32,85,50,16,25,53,70,99,92,94,30,11,18,44,92,98,28,71,14,73,42,38,23,40,57,42,61,71,15,40,31,71,78,28,93,76,65,74,98,36,91,76,99,22,6,73,87,82,87,81,0,47,64,40,0,19,79,29,14,40,8,91,71,58,77,77,71,62,57,92,64,14,85,15,86,90,42,34,34,4,83
360_2,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102,149102
360_3,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970,26970
360_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
361_0,41,61,65,52,97,83,46,73,95,9,70,48,59,21,82,92,83,67,57,44,59,38,68,65,81,59,90,39,13,2,7,2,39,66,90,98,21,62,48,45,24,99,91,10,37,24,72,42,88,65,15,51,22,92,63,97,60,41,56,43,81,94,66,21,24,16,54,97,85,60,42,8,10,75,82,17,59,99,27,59,16,63,23,96,46,42,35,91,73,72,68,36,73,19,53,18,2,57,51,89,74,60,80,40,78,36,11,64,7,88,86,7,75,43,18,31,72,87,65,51
361_1,61,53,33,17,46,45,58,42,12,56,15,32,53,65,49,16,84,92,71,61,87,6,95,92,33,47,34,59,62,69,27,19,2,39,39,44,67,76,92,81,64,88,43,65,93,86,85,67,96,40,74,98,28,85,88,97,3,41,51,27,89,97,93,19,52,22,31,7,48,52,65,88,15,50,34,45,38,15,21,67,81,28,16,75,95,17,83,21,75,41,64,7,89,52,55,42,39,78,48,37,31,76,84,81,19,39,16,1,5,96,33,29,32,88,86,22,42,48,55,33
361_2,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915,4915
361_3,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883,883
361_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
362_0,83,85,15,43,72,37,93,60,51,60,56,89,3,7,7,55,38,41,41,100,38,68,36,11,15,61,9,9,88,24,72,26,83,26,86,31,89,31,12,19,32,66,78,30,40,27,29,86,43,24,31,91,20,9,84,23,70,53,60,35,11,3,33,89,52,87,19,82,77,37,97,93,11,28,44,53,7,12,15,40,0,100,74,53,61,6,34,46,87,92,20,38,31,16,38,43,90,42,59,53,35,11,51,56,76,20,65,4,97,40,92,24,15,14,28,33,56,80,56,5
362_1,92,70,11,71,90,74,84,57,66,85,47,30,30,64,8,4,55,13,2,58,81,95,50,41,44,22,30,1,96,72,40,23,87,1,59,94,87,20,44,17,43,92,14,7,95,44,82,34,29,23,42,59,30,7,78,71,67,50,63,84,63,74,72,5,65,77,78,66,49,31,88,32,29,86,58,20,70,4,75,56,23,96,83,8,17,16,38,62,74,91,78,13,49,25,52,10,93,55,61,71,69,75,97,67,74,92,46,77,37,60,63,1,96,20,12,35,30,63,60,76
362_2,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348,16348
362_3,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376,3376
