P,[2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,2021-1,2021-2,2021-3,2021-4,2021-5,2021-6,2021-7,2021-8,2021-9,2021-10,2021-11,2021-12,2022-1,2022-2,2022-3,2022-4,2022-5,2022-6,2022-7,2022-8,2022-9,2022-10,2022-11,2022-12,2023-1,2023-2,2023-3,2023-4,2023-5,2023-6,2023-7,2023-8,2023-9,2023-10,2023-11,2023-12,2024-1,2024-2,2024-3,2024-4,2024-5,2024-6,2024-7,2024-8,2024-9,2024-10,2024-11,2024-12,2025-1,2025-2,2025-3,2025-4,2025-5,2025-6,2025-7,2025-8,2025-9,2025-10,2025-11,2025-12]
11795_3,35,38,60,60,15,80,96,90,14,5,93,30,10,94,23,61,43,45,66,11,49,5,44,20,96,84,6,70,77,72,3,90,10,90,27,10,61,22,72,40,6,33,36,41,96,93,28,12,87,76,87,52,88,55,70,64,23,77,99,6,41,11,75,4,11,47,39,41,29,3,60,63,52,26,19,37,50,54,12,18,79,37,78,63,41,32,3,73,13,51,14,3,69,31,70,52,24,30,44,8,25,96,25,7,12,100,32,55,0,42,34,39,70,91,42,29,67,60,90,99
11795_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11796_0,23,38,87,74,96,52,36,35,4,99,46,73,46,27,74,49,54,71,73,43,14,66,10,56,36,74,75,84,91,54,80,63,12,47,62,74,56,73,81,32,22,44,29,23,33,91,46,73,54,41,86,7,51,43,57,31,36,95,10,65,51,37,95,19,97,39,55,72,11,63,26,65,72,7,43,99,71,31,97,83,5,73,57,35,26,41,4,22,42,73,83,80,63,69,48,43,21,73,51,78,87,100,14,30,41,8,3,35,2,13,16,27,36,11,54,54,75,90,38,0
11796_1,33,48,76,33,1,20,79,14,55,30,37,61,9,93,30,30,21,92,36,8,80,21,93,80,50,14,2,15,33,78,46,14,71,4,85,68,2,23,38,73,63,4,98,80,81,12,6,90,4,91,77,40,12,84,100,65,60,10,49,87,21,28,69,48,54,14,94,32,21,57,25,22,99,28,100,61,59,47,77,84,41,12,0,13,5,48,17,46,85,23,94,93,93,87,83,95,7,73,3,45,88,3,14,27,28,94,97,26,78,34,45,98,33,79,48,98,18,0,51,17
11796_2,86,59,12,95,41,95,20,31,7,74,31,50,98,41,65,22,83,2,9,27,79,27,19,1,79,52,75,87,62,57,67,87,12,56,29,64,27,38,9,96,45,20,43,38,69,96,95,13,64,50,14,66,32,67,66,20,6,83,38,0,1,68,71,3,12,42,36,26,44,81,10,20,28,90,15,42,50,60,92,46,79,66,80,63,45,89,20,76,12,61,95,80,26,26,50,71,57,84,46,42,64,18,21,91,23,99,96,82,50,35,40,26,66,67,8,82,3,80,76,53
11796_3,40,7,88,23,67,31,96,58,99,67,36,14,71,48,21,28,1,7,67,88,41,73,67,0,44,84,70,23,30,15,8,50,33,85,33,40,38,65,76,95,46,68,5,90,16,48,67,29,78,33,29,6,67,98,74,84,83,97,79,24,45,11,23,91,88,39,22,47,27,86,11,12,29,4,40,46,28,36,83,91,43,13,33,60,85,32,55,83,59,41,54,45,92,79,8,24,28,18,3,36,6,37,0,14,15,18,18,74,15,74,69,100,50,68,61,1,22,26,43,9
11796_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11797_0,49,11,54,4,14,11,10,5,21,58,35,21,72,80,3,98,83,91,86,75,61,91,14,30,60,3,28,23,89,34,52,48,82,37,62,90,13,97,81,78,29,91,71,64,67,79,60,39,79,79,26,28,76,87,42,7,1,47,8,23,61,95,74,87,20,5,83,45,72,89,1,91,42,67,93,44,13,64,8,81,32,19,98,55,51,77,85,46,20,25,81,71,35,55,50,66,56,95,37,17,6,96,21,78,57,65,3,73,30,41,51,100,61,77,16,47,59,18,13,30
11797_1,91,14,65,27,65,71,6,39,46,22,96,45,18,92,82,16,19,85,91,45,61,92,47,41,54,20,59,42,26,96,93,5,61,42,50,49,51,65,9,21,70,54,20,39,66,2,93,13,47,96,0,85,30,44,47,35,63,81,74,43,72,31,19,8,69,61,22,83,2,57,92,90,100,99,28,27,25,23,69,76,7,3,23,95,81,55,43,34,100,26,22,55,72,56,7,25,26,37,51,22,35,11,74,7,19,94,50,83,74,25,7,23,6,56,22,8,28,32,74,7
11797_2,18,24,67,91,68,79,1,78,67,29,96,98,83,67,12,78,48,18,1,86,86,31,48,27,10,7,3,7,19,90,25,70,36,86,48,23,25,35,64,48,83,28,82,48,48,58,37,19,33,57,2,86,59,24,97,87,59,89,14,57,35,9,33,16,52,24,81,86,57,61,21,81,4,9,86,1,63,94,98,32,87,13,30,49,8,76,42,16,97,9,10,93,78,93,12,71,49,99,35,17,50,98,0,90,79,45,68,36,66,87,58,77,76,21,46,66,51,63,94,26
11797_3,91,79,64,92,1,65,38,10,56,87,30,43,58,8,37,40,59,87,12,100,4,33,69,72,59,18,43,55,69,59,7,24,75,34,4,70,45,22,16,90,7,70,47,57,90,66,22,82,60,24,56,23,94,60,32,16,10,51,64,18,76,88,53,100,22,23,79,56,63,84,63,68,41,88,100,33,95,10,94,23,95,15,84,54,36,30,45,15,81,53,51,42,72,4,97,71,28,58,75,79,52,11,30,37,65,17,8,44,49,84,27,15,96,43,17,27,40,41,45,100
11797_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11798_0,70,99,38,89,99,39,88,43,1,73,79,12,16,6,93,65,58,10,0,53,6,71,89,86,0,37,48,8,49,89,53,62,33,7,83,81,79,84,93,51,64,96,98,28,7,58,8,77,24,44,77,48,75,97,54,23,25,99,70,37,39,97,92,88,21,17,57,86,70,42,39,13,48,84,26,9,79,71,78,83,26,61,36,84,100,67,35,85,88,13,74,33,9,60,96,94,86,34,3,78,29,99,6,30,60,18,49,41,26,71,13,50,63,82,42,30,25,87,71,20
11798_1,25,61,62,0,13,19,22,99,64,97,74,93,87,65,55,16,81,53,35,4,84,80,36,7,59,45,82,60,97,32,47,88,58,20,17,6,20,81,1,26,40,34,6,18,87,3,71,24,28,77,41,80,2,48,77,91,94,25,98,29,42,97,69,64,34,62,46,44,40,9,35,58,36,13,86,12,4,28,19,55,59,35,42,72,79,2,42,29,0,24,97,25,19,4,86,79,99,95,65,4,50,18,29,83,22,16,66,79,24,92,30,33,76,22,95,10,8,69,68,16
11798_2,12,70,46,66,95,55,70,73,83,74,81,61,62,95,27,62,75,5,37,15,75,13,18,16,3,94,10,55,25,58,94,88,38,44,74,82,84,81,6,62,45,64,28,16,16,36,68,27,80,71,72,72,86,68,45,56,84,95,68,77,22,34,40,91,79,82,0,33,19,1,65,73,81,49,44,96,91,66,21,47,23,83,31,18,71,47,16,9,12,52,82,11,9,52,71,74,70,65,97,19,100,46,93,8,25,68,15,62,14,74,12,71,46,84,62,70,62,82,42,17
11798_3,34,50,79,74,82,2,83,67,29,63,58,19,53,40,70,71,68,69,34,85,25,35,19,46,22,62,18,26,73,7,40,10,78,47,84,58,12,16,58,59,9,64,20,70,57,57,53,2,28,94,20,14,85,12,61,21,45,57,39,36,7,71,39,83,89,70,72,26,76,7,56,80,83,61,45,0,2,43,86,97,49,55,2,99,42,26,38,63,77,40,61,84,63,30,13,20,7,69,79,5,53,24,2,52,48,94,5,93,44,48,82,74,9,41,58,28,74,49,38,5
11798_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11799_0,95,31,52,99,71,72,66,52,80,45,36,88,74,90,2,0,98,17,62,88,16,25,47,57,60,64,52,36,47,27,45,13,10,54,11,40,90,72,58,29,0,26,7,98,62,43,16,13,36,33,27,52,67,10,88,69,5,53,83,54,32,73,72,95,97,90,47,29,88,38,57,34,56,86,67,73,89,92,6,50,17,26,48,73,58,38,44,99,74,89,10,72,4,10,11,22,3,21,20,25,17,5,58,36,72,51,54,28,87,20,15,38,23,58,4,21,98,49,23,83
11799_1,53,95,31,35,58,13,90,64,86,37,15,39,16,66,69,78,9,73,68,28,50,92,77,25,63,63,54,3,91,46,71,67,81,40,21,42,14,37,67,68,16,30,31,11,1,99,42,11,71,37,5,80,45,46,89,4,71,1,4,56,92,22,55,61,48,28,51,53,15,56,73,95,11,40,73,74,54,42,27,71,91,14,70,60,56,90,4,19,39,8,86,35,49,67,18,92,71,74,94,2,9,77,29,99,83,4,82,89,55,91,62,3,58,16,73,18,14,90,17,53
11799_2,23,76,63,74,93,71,80,30,8,97,17,72,87,22,43,65,88,33,36,33,43,94,74,19,4,50,51,97,46,7,96,17,84,10,86,90,10,4,96,18,39,57,64,33,63,98,89,12,39,95,9,69,62,95,58,25,9,46,20,13,75,10,22,91,97,56,9,71,30,42,55,12,44,100,24,68,100,18,71,22,40,4,52,31,57,35,12,4,28,98,56,22,53,25,21,12,76,95,69,45,27,7,49,54,15,35,74,79,28,42,19,52,99,12,44,95,78,87,64,39
11799_3,98,44,48,39,83,54,47,33,77,33,13,27,76,76,9,30,35,27,81,25,11,96,32,85,76,38,11,3,33,5,81,72,14,31,55,74,67,70,28,97,9,52,0,8,49,65,97,78,45,17,32,37,84,72,0,8,53,54,68,83,94,100,43,49,6,76,20,12,99,38,89,18,1,0,35,40,41,17,31,97,54,20,64,93,0,24,100,54,53,0,9,41,43,99,64,35,51,37,1,61,49,37,66,89,75,23,19,74,70,76,47,40,43,51,38,3,31,73,4,1
11799_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11800_0,63,12,63,27,74,21,63,47,21,62,7,14,45,41,11,79,6,92,81,57,18,72,35,16,28,71,84,79,79,1,1,62,30,36,50,86,1,61,94,55,87,3,29,91,12,40,44,79,50,18,86,93,52,92,69,7,61,26,70,75,36,80,93,82,52,1,29,88,32,99,95,69,12,79,87,94,12,71,83,8,10,0,47,83,55,9,44,99,99,59,50,9,78,34,45,90,35,90,64,49,41,44,79,41,19,40,21,57,44,46,19,81,71,77,10,6,57,59,100,42
11800_1,92,14,59,47,89,9,3,96,95,28,84,77,18,24,35,47,94,52,4,32,83,10,96,54,98,0,64,3,63,18,56,74,55,78,65,95,26,45,41,71,38,10,78,78,19,46,14,18,96,75,98,83,40,37,97,19,23,42,22,69,97,5,62,86,25,55,65,48,35,78,83,67,2,86,59,65,45,14,47,18,85,58,95,85,35,39,84,84,16,86,82,33,3,55,29,90,70,64,1,24,40,70,63,63,62,3,45,22,85,62,57,3,33,83,55,30,72,14,88,19
11800_2,9,26,53,72,10,25,80,77,84,100,36,78,98,58,0,42,57,38,96,28,85,25,46,63,25,53,89,59,45,18,5,100,92,17,28,49,8,99,14,10,67,0,88,42,32,94,95,14,76,61,44,82,19,55,45,23,44,27,64,45,17,100,63,60,91,80,23,82,16,42,94,53,1,11,18,96,88,43,38,86,48,88,25,14,65,57,43,64,12,66,69,15,54,42,48,71,8,28,62,39,14,60,77,27,62,51,48,20,20,47,65,92,26,90,54,37,99,11,90,39
11800_3,40,39,91,38,73,98,19,29,5,58,87,45,14,36,90,11,59,2,60,76,54,2,21,11,1,89,5,2,18,80,60,38,24,88,27,1,64,8,92,97,94,55,64,56,21,41,50,53,97,16,39,37,22,3,93,53,46,83,14,47,73,89,52,2,24,78,78,78,46,34,19,49,69,95,16,95,1,27,30,4,71,51,38,86,39,64,36,27,92,82,34,2,29,78,53,16,1,80,93,18,82,33,92,86,50,88,28,58,15,93,28,75,16,5,64,93,30,49,29,56
11800_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11801_0,38,31,23,79,88,46,22,97,24,98,14,57,44,74,73,49,72,92,3,59,3,95,48,8,91,40,67,28,9,38,90,52,92,94,77,69,93,7,31,100,65,22,25,7,32,9,70,22,47,14,82,40,6,93,33,66,33,49,64,43,73,11,63,75,18,54,45,24,20,31,38,87,34,94,22,18,85,46,47,55,14,81,64,100,47,22,2,81,53,5,93,6,91,49,11,91,18,19,14,4,24,66,73,78,100,4,26,7,57,72,92,29,93,47,53,32,14,56,25,61
11801_1,2,62,90,13,69,56,29,71,80,83,20,85,75,82,0,8,89,66,77,51,57,15,20,93,34,58,67,12,29,95,46,3,32,96,16,90,69,10,84,50,36,61,4,60,26,64,82,21,1,3,83,75,32,88,81,74,77,51,73,95,69,36,50,30,11,32,53,78,8,98,81,2,19,36,58,94,17,87,79,92,87,28,10,100,36,56,15,29,4,58,54,67,27,38,7,90,46,100,76,67,3,6,39,22,74,45,19,0,21,44,32,60,98,46,36,4,6,12,55,94
11801_2,96,51,9,41,100,76,69,2,21,41,100,24,89,96,40,52,59,10,41,49,99,100,27,17,52,58,37,43,43,96,23,92,70,80,54,33,86,63,75,80,45,1,27,36,94,5,24,93,46,93,84,48,62,62,75,47,58,20,62,46,44,72,99,29,5,43,13,78,35,76,13,91,3,85,58,83,59,24,55,22,20,59,96,63,91,17,17,96,42,45,37,81,71,63,96,31,45,4,57,85,85,68,70,84,19,66,33,87,95,39,96,16,70,4,76,21,46,89,70,75
11801_3,66,68,82,34,89,86,56,88,18,10,27,47,13,64,78,3,24,75,71,55,4,97,6,40,77,28,71,71,87,17,74,60,31,4,38,39,33,5,46,89,2,24,89,35,86,15,56,41,99,33,100,88,37,48,8,39,68,67,89,94,15,64,23,43,92,7,70,8,45,19,75,96,46,75,83,24,66,49,50,23,56,19,66,30,43,64,39,22,0,66,38,50,32,8,40,40,7,58,97,19,62,28,16,95,16,7,67,63,32,59,40,3,73,16,73,49,70,15,10,74
11801_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11802_0,5,89,76,14,56,62,16,51,48,61,34,20,9,95,67,100,29,3,61,90,81,61,78,68,12,97,1,53,35,12,15,90,53,82,99,73,98,31,37,29,79,65,22,49,54,77,27,25,7,72,86,1,35,92,24,46,0,19,25,76,51,16,71,22,34,9,77,5,61,95,17,57,36,35,43,95,17,42,94,41,53,8,11,95,54,88,40,19,3,60,0,95,95,52,12,74,45,67,71,76,22,19,13,29,14,5,78,52,82,31,73,67,5,36,67,40,0,68,62,4
11802_1,90,78,60,68,79,74,41,26,68,95,53,65,76,23,7,80,99,49,16,59,89,61,24,53,54,92,74,93,96,32,98,38,52,82,61,47,61,37,64,12,4,38,29,23,8,33,82,10,85,91,65,81,83,34,55,49,85,80,48,11,73,79,6,78,13,2,77,40,20,100,90,92,27,48,16,99,77,77,41,1,26,50,24,14,14,69,71,43,58,48,58,92,88,53,45,69,51,54,49,87,59,94,69,65,51,86,95,69,39,78,41,30,1,91,71,21,69,64,46,83
11802_2,58,94,1,18,96,47,28,36,5,56,24,99,47,64,74,32,75,49,21,70,1,75,48,95,43,63,8,40,70,45,66,87,97,99,50,52,70,81,80,88,82,37,76,86,30,0,8,89,75,88,68,88,16,24,4,3,58,48,59,47,93,67,37,27,54,62,77,51,32,91,62,8,24,60,85,81,93,59,73,31,50,2,22,64,59,39,66,12,68,32,54,2,83,34,42,62,36,75,9,31,83,30,43,71,0,84,74,84,32,1,100,71,3,83,7,33,18,54,49,70
11802_3,69,23,97,20,94,10,98,68,10,67,53,58,42,80,28,92,67,34,17,5,3,28,73,11,24,38,23,16,13,44,73,65,55,82,50,93,35,74,65,44,50,50,9,61,11,36,72,32,74,38,13,93,37,79,90,44,82,71,55,79,67,7,49,55,17,2,89,3,32,99,98,29,69,6,65,30,79,68,37,69,99,7,5,10,62,5,8,26,60,18,69,63,1,86,16,81,83,13,47,6,31,50,39,61,10,6,62,65,95,35,16,29,65,29,5,9,43,96,96,40
11802_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11803_0,44,93,36,49,3,81,73,91,7,67,81,41,4,56,57,43,96,32,53,74,65,32,44,44,96,31,9,12,37,24,27,68,67,83,46,92,79,42,34,4,4,92,63,86,6,21,84,40,82,18,67,20,17,64,25,44,16,20,1,63,11,9,65,73,18,61,47,54,65,77,40,91,30,6,74,36,7,83,49,33,2,32,86,48,89,73,49,92,35,99,60,69,0,9,37,20,21,34,82,37,36,81,26,71,42,5,44,44,32,35,70,56,80,41,83,37,7,36,3,65
11803_1,95,7,65,32,28,40,21,37,91,44,77,67,30,35,98,47,59,57,39,55,18,45,97,93,56,57,15,28,60,73,52,16,32,49,100,46,41,12,76,0,93,84,81,39,55,73,65,55,6,32,52,73,22,71,94,89,65,77,47,48,64,84,23,93,42,21,5,17,80,26,96,56,53,88,55,8,46,36,23,97,74,12,57,98,93,33,88,93,23,12,72,83,12,38,73,88,76,78,52,31,11,73,23,29,40,42,31,47,45,62,53,41,86,80,46,38,66,98,57,92
11803_2,9,2,49,80,2,86,13,61,38,3,96,95,5,94,49,86,55,78,38,25,28,39,94,37,3,66,33,50,81,35,36,20,62,25,90,26,92,24,88,87,55,96,88,33,78,81,86,7,12,78,61,89,49,20,52,47,74,49,76,35,38,1,93,1,85,88,86,54,99,91,20,13,64,72,17,66,98,73,62,83,87,68,83,64,40,14,44,100,4,85,93,18,80,41,59,87,44,41,31,18,36,24,34,80,23,9,92,62,44,2,39,8,47,84,10,47,32,69,11,81
11803_3,8,60,7,73,33,27,45,34,15,32,8,16,41,44,81,42,48,27,63,98,90,74,91,1,62,90,37,41,100,41,95,44,80,23,83,6,3,67,27,86,39,29,76,74,12,34,66,64,86,92,48,73,53,47,21,58,23,33,44,2,53,33,17,68,90,6,93,3,77,59,68,3,98,5,69,78,39,89,20,38,89,11,80,91,68,16,7,63,16,19,17,100,95,32,49,54,58,66,47,29,16,30,28,7,32,57,53,16,86,80,55,27,63,99,30,37,4,72,26,44
11803_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11804_0,70,24,84,86,67,61,16,4,14,16,70,74,21,43,57,92,16,21,23,82,35,42,76,79,41,13,33,18,47,86,57,82,36,35,18,97,8,65,67,54,50,69,96,48,35,51,4,84,64,96,38,34,34,95,33,34,38,59,74,46,36,74,97,90,7,5,14,50,98,1,36,11,9,57,91,88,10,54,52,58,63,81,41,83,55,98,1,79,76,86,83,89,13,10,79,54,43,100,85,76,6,60,97,40,47,13,22,55,1,36,19,30,82,48,72,91,29,45,65,87
11804_1,83,41,47,2,64,92,30,64,28,6,89,26,48,59,48,20,7,98,13,79,57,75,38,91,36,92,84,67,16,66,12,90,98,80,11,8,50,94,13,35,57,44,95,50,28,30,36,81,18,41,96,65,91,22,1,100,24,49,26,61,67,15,47,6,85,42,97,25,27,88,16,87,31,20,100,21,57,10,29,30,57,57,17,23,54,42,74,92,63,43,40,94,16,24,59,98,34,2,92,92,10,47,21,17,16,35,17,95,52,16,98,87,73,68,83,76,26,77,15,62
11804_2,42,0,21,63,10,22,2,95,7,95,69,30,94,26,43,72,1,30,31,68,94,22,12,69,91,70,50,91,14,45,56,35,10,88,21,66,46,23,25,67,39,34,53,32,5,58,36,90,12,69,82,23,54,57,3,23,60,31,5,32,1,33,41,99,71,24,48,63,79,35,100,58,49,38,57,47,66,41,75,57,48,3,7,40,3,31,4,90,78,41,21,61,43,76,69,7,16,84,30,28,97,3,30,42,70,57,33,81,90,72,80,93,92,45,63,6,69,25,86,25
11804_3,95,89,13,26,32,93,44,69,96,64,71,9,39,7,54,68,25,87,73,41,24,29,65,11,88,36,13,63,16,22,49,37,6,59,29,88,58,59,70,92,91,20,80,78,7,21,44,5,86,29,14,72,0,32,58,88,69,95,5,26,79,79,63,0,100,69,61,50,92,71,20,66,98,8,43,70,77,57,5,85,65,19,64,66,27,90,26,19,67,39,76,24,93,90,56,87,6,57,1,53,99,3,22,35,90,3,34,21,7,43,14,17,86,29,59,44,27,90,9,33
11804_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11805_0,7,73,18,12,47,43,27,100,2,97,39,7,48,81,72,34,51,50,41,98,93,18,27,91,21,97,65,43,80,91,10,18,99,61,35,91,40,30,20,40,17,11,68,84,14,15,20,33,88,20,29,13,42,19,9,71,70,41,67,89,81,7,36,89,36,45,44,0,48,42,80,53,17,20,11,32,14,4,66,15,50,87,31,21,100,53,20,77,43,22,68,73,95,25,22,51,60,46,25,86,17,33,49,8,34,46,46,66,38,3,94,76,98,84,72,9,12,55,5,57
11805_1,78,70,56,76,98,26,2,13,45,79,48,85,47,22,95,79,43,95,8,68,5,33,21,6,26,55,85,58,53,14,75,76,9,38,75,75,34,100,0,50,58,34,45,5,93,24,12,71,42,63,47,2,2,89,66,34,10,68,40,28,99,68,28,95,13,58,7,69,13,79,16,79,31,74,15,0,45,9,74,13,55,41,33,36,84,61,28,26,99,17,58,27,96,31,70,76,42,91,36,85,23,19,73,60,50,9,10,30,46,48,65,91,27,16,31,96,24,78,61,23
11805_2,73,12,45,62,85,73,62,53,88,68,0,86,0,97,33,8,59,45,40,99,64,68,95,8,58,90,74,23,28,12,61,83,55,85,20,16,87,1,74,58,80,23,23,49,12,32,56,22,38,10,26,81,88,57,88,10,40,21,83,10,35,36,36,100,33,94,35,26,86,90,74,84,34,49,27,63,36,34,33,88,99,27,71,48,34,1,23,72,68,17,46,55,39,5,64,86,25,15,83,12,65,92,16,29,54,29,54,96,67,70,7,0,9,66,99,61,11,59,39,67
11805_3,83,33,72,65,14,22,45,42,23,94,72,49,36,68,51,5,38,29,29,13,13,45,97,31,52,73,25,95,8,5,19,84,15,89,23,61,30,20,58,87,49,61,6,21,83,40,12,28,11,69,93,54,73,98,62,20,92,3,19,16,64,34,63,1,89,75,38,36,2,74,29,17,30,65,66,43,62,11,98,5,40,61,54,65,66,26,39,71,95,57,27,99,66,41,59,12,77,24,2,2,77,93,73,63,63,1,71,38,61,29,33,24,42,85,62,8,57,11,86,81
11805_4,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1,5,5,5,4,4,4,2,2,2,1,1,1
11806_0,0,6,78,79,99,36,25,46,85,33,92,19,89,67,48,37,71,14,3,41,56,97,55,77,21,95,31,91,21,72,70,93,90,45,35,34,31,34,61,26,18,10,21,47,13,57,25,30,35,73,57,6,9,46,83,8,52,93,7,82,30,100,94,29,47,97,3,51,66,85,33,71,15,70,4,73,25,77,3,7,61,89,51,23,75,59,100,49,94,39,63,31,78,45,62,68,44,46,56,56,43,41,96,76,21,30,49,57,34,73,0,2,15,61,100,77,2,23,71,83
11806_1,31,18,80,91,92,16,91,47,43,87,76,81,65,8,30,50,31,39,16,34,14,47,69,47,48,53,97,1,76,58,70,52,99,48,90,6,35,45,90,58,76,54,5,36,97,19,32,57,56,25,7,10,0,87,0,37,58,69,18,81,94,16,42,25,66,48,41,73,28,93,63,12,91,18,35,66,6,32,77,52,1,3,97,84,87,58,78,8,42,0,80,94,96,46,89,6,92,39,33,68,16,59,75,2,22,88,66,14,30,8,95,77,16,65,32,0,8,68,16,84
